"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","36","395701","0.0-3.0-6.0-1.3","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","414331","0.0-3.0-7.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","1797.9000000059605","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","425104","0.0-3.0-7.0-0.1","spark_pilot_2","7129","2","9","Male","","","","","","","2501.7000000029802","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","431125","0.0-3.0-8.0-0.0","spark_pilot_2","7129","2","9","Male","","","false","","","","[1424.7000000029802,1721.0999999940395]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","431629","0.0-3.0-8.0-1.0","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","437653","0.0-3.0-8.0-0.1","spark_pilot_2","7129","2","9","Male","","","false","","","","[708.2000000029802,518.2999999970198]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","438157","0.0-3.0-8.0-1.1","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","444190","0.0-3.0-8.0-0.2","spark_pilot_2","7129","2","9","Male","","","false","","","","[1689.300000011921,771.7000000029802]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","444693","0.0-3.0-8.0-1.2","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","448709","0.0-3.0-8.0-0.3","spark_pilot_2","7129","2","9","Male","","","true","","","","[]","./assets/img/space/9.jpg","[]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","","","",""
"html-keyboard-response","46","449213","0.0-3.0-8.0-1.3","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","455237","0.0-3.0-8.0-0.4","spark_pilot_2","7129","2","9","Male","","","false","","","","[1339.7999999970198,936.5]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","48","455741","0.0-3.0-8.0-1.4","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","468078","0.0-3.0-9.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","2026.5999999940395","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","477049","0.0-3.0-9.0-0.1","spark_pilot_2","7129","2","9","Male","","","","","","","1792.2000000029802","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","481055","0.0-3.0-10.0-0.0","spark_pilot_2","7129","2","9","Male","","","true","","","","[]","./assets/img/space/catch/0.jpg","[]","catch practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","true","","","","","","","",""
"html-keyboard-response","52","481556","0.0-3.0-10.0-1.0","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","485571","0.0-3.0-10.0-0.1","spark_pilot_2","7129","2","9","Male","","","false","","","","[637.7999999970198]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","486077","0.0-3.0-10.0-1.1","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","490093","0.0-3.0-10.0-0.2","spark_pilot_2","7129","2","9","Male","","","false","","","","[678.1000000089407]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","490597","0.0-3.0-10.0-1.2","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","505969","0.0-3.0-11.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","1774.2999999970198","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","513557","0.0-3.0-11.0-0.1","spark_pilot_2","7129","2","9","Male","","","","","","","1905.5","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","59","528568","0.0-3.0-12.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","[83]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","60","535860","0.0-3.0-13.0-0.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","1926.2000000029802","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","61","542093","0.0-3.0-13.0-0.0-0.1","spark_pilot_2","7129","2","9","Male","","","","","","","3028.2000000029802","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","62","559209","0.0-3.0-13.0-1.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","2331.5","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","63","565229","0.0-3.0-13.0-2.0-0.0","spark_pilot_2","7129","2","9","Male","","","false","","","","[1331.300000011921,634.7000000029802]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","64","565733","0.0-3.0-13.0-2.0-1.0","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","65","571757","0.0-3.0-13.0-2.0-0.1","spark_pilot_2","7129","2","9","Male","","","false","","","","[1001.8000000119209,418.5]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","66","572261","0.0-3.0-13.0-2.0-1.1","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","67","578285","0.0-3.0-13.0-2.0-0.2","spark_pilot_2","7129","2","9","Male","","","false","","","","[1360.2000000029802,516.0999999940395]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","68","578789","0.0-3.0-13.0-2.0-1.2","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","69","584813","0.0-3.0-13.0-2.0-0.3","spark_pilot_2","7129","2","9","Male","","","false","","","","[1041.7000000029802,67.70000000298023]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","70","585316","0.0-3.0-13.0-2.0-1.3","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","71","591341","0.0-3.0-13.0-2.0-0.4","spark_pilot_2","7129","2","9","Male","","","false","","","","[1111.7999999970198,573.8999999910593]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","72","591845","0.0-3.0-13.0-2.0-1.4","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","73","597869","0.0-3.0-13.0-2.0-0.5","spark_pilot_2","7129","2","9","Male","","","false","","","","[846.1000000089407,282]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","74","598373","0.0-3.0-13.0-2.0-1.5","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","75","604398","0.0-3.0-13.0-2.0-0.6","spark_pilot_2","7129","2","9","Male","","","false","","","","[1241.2999999970198,534.5999999940395]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","76","604901","0.0-3.0-13.0-2.0-1.6","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","77","610925","0.0-3.0-13.0-2.0-0.7","spark_pilot_2","7129","2","9","Male","","","false","","","","[867.6000000089407,1665.7000000029802]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","78","611428","0.0-3.0-13.0-2.0-1.7","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","79","615445","0.0-3.0-13.0-2.0-0.8","spark_pilot_2","7129","2","9","Male","","","false","","","","[556.7999999970198]","./assets/img/space/catch/3.jpg","[""ArrowUp""]","practice block","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","","","",""
"html-keyboard-response","80","615949","0.0-3.0-13.0-2.0-1.8","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","81","632111","0.0-3.0-13.0-3.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","3146.9000000059605","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","82","636125","0.0-3.0-13.0-4.0-0.0","spark_pilot_2","7129","2","9","Male","","","false","","","","[1660.6000000089407]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","",""
"html-keyboard-response","83","636629","0.0-3.0-13.0-4.0-1.0","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","640645","0.0-3.0-13.0-4.0-0.1","spark_pilot_2","7129","2","9","Male","","","false","","","","[481.5]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","85","641149","0.0-3.0-13.0-4.0-1.1","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","645165","0.0-3.0-13.0-4.0-0.2","spark_pilot_2","7129","2","9","Male","","","false","","","","[1058.7000000029802]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","87","645669","0.0-3.0-13.0-4.0-1.2","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","88","649685","0.0-3.0-13.0-4.0-0.3","spark_pilot_2","7129","2","9","Male","","","false","","","","[475.70000000298023]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","89","650188","0.0-3.0-13.0-4.0-1.3","spark_pilot_2","7129","2","9","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","90","661350","0.0-3.0-13.0-5.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","3789","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","91","676357","0.0-3.0-13.0-6.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","[103]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","92","685170","0.0-3.0-13.0-7.0-0.0","spark_pilot_2","7129","2","9","Male","","","","","","","2681.3999999910593","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
