"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"revaluation","151","860446","0.0-5.0-2.0-0.16","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1082]","./assets/img/ocean/catch/3.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","original","1","32","","",""
"html-keyboard-response","152","860949","0.0-5.0-2.0-1.16","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","153","866957","0.0-5.0-2.0-0.17","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1266.9999999998836,616]","./assets/img/ocean/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","34","","",""
"html-keyboard-response","154","867460","0.0-5.0-2.0-1.17","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","155","873468","0.0-5.0-2.0-0.18","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1316,977]","./assets/img/ocean/memory/34.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","36","","",""
"html-keyboard-response","156","873971","0.0-5.0-2.0-1.18","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","157","879979","0.0-5.0-2.0-0.19","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1436,562]","./assets/img/ocean/memory/7.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","38","","",""
"html-keyboard-response","158","880482","0.0-5.0-2.0-1.19","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","159","886491","0.0-5.0-2.0-0.20","spark_pilot_2","7123","1","8","Female","","false","","","","","","[663,521]","./assets/img/ocean/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","40","","",""
"html-keyboard-response","160","886994","0.0-5.0-2.0-1.20","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","161","893002","0.0-5.0-2.0-0.21","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1008,421]","./assets/img/ocean/memory/33.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","42","","",""
"html-keyboard-response","162","893506","0.0-5.0-2.0-1.21","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","163","897513","0.0-5.0-2.0-0.22","spark_pilot_2","7123","1","8","Female","","false","","","","","","[900]","./assets/img/ocean/catch/1.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","original","1","44","","",""
"html-keyboard-response","164","898016","0.0-5.0-2.0-1.22","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","165","904024","0.0-5.0-2.0-0.23","spark_pilot_2","7123","1","8","Female","","false","","","","","","[836.9999999998836,1444]","./assets/img/ocean/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","46","","",""
"html-keyboard-response","166","904527","0.0-5.0-2.0-1.23","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","167","910535","0.0-5.0-2.0-0.24","spark_pilot_2","7123","1","8","Female","","false","","","","","","[942,672]","./assets/img/ocean/memory/8.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","48","","",""
"html-keyboard-response","168","911038","0.0-5.0-2.0-1.24","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","169","917046","0.0-5.0-2.0-0.25","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1080,646.9999999998836]","./assets/img/ocean/memory/21.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","50","","",""
"html-keyboard-response","170","917549","0.0-5.0-2.0-1.25","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","171","923557","0.0-5.0-2.0-0.26","spark_pilot_2","7123","1","8","Female","","false","","","","","","[774.9999999998836,589]","./assets/img/ocean/memory/2.jpg","[""ArrowDown"",""ArrowLeft""]","value training","ocean","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","","","original","1","52","","",""
"html-keyboard-response","172","924061","0.0-5.0-2.0-1.26","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","173","930069","0.0-5.0-2.0-0.27","spark_pilot_2","7123","1","8","Female","","false","","","","","","[604,340]","./assets/img/ocean/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","54","","",""
"html-keyboard-response","174","930572","0.0-5.0-2.0-1.27","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","175","936580","0.0-5.0-2.0-0.28","spark_pilot_2","7123","1","8","Female","","false","","","","","","[606,601]","./assets/img/ocean/memory/26.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","original","1","56","","",""
"html-keyboard-response","176","937083","0.0-5.0-2.0-1.28","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","177","943091","0.0-5.0-2.0-0.29","spark_pilot_2","7123","1","8","Female","","false","","","","","","[925,655]","./assets/img/ocean/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","58","","",""
"html-keyboard-response","178","943594","0.0-5.0-2.0-1.29","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","179","949602","0.0-5.0-2.0-0.30","spark_pilot_2","7123","1","8","Female","","false","","","","","","[928,445]","./assets/img/ocean/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","60","","",""
"html-keyboard-response","180","950106","0.0-5.0-2.0-1.30","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","181","956114","0.0-5.0-2.0-0.31","spark_pilot_2","7123","1","8","Female","","false","","","","","","[704,362]","./assets/img/ocean/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","62","","",""
"html-keyboard-response","182","956617","0.0-5.0-2.0-1.31","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","183","962625","0.0-5.0-2.0-0.32","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1823,845]","./assets/img/ocean/memory/30.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","64","","",""
"html-keyboard-response","184","963128","0.0-5.0-2.0-1.32","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","185","969136","0.0-5.0-2.0-0.33","spark_pilot_2","7123","1","8","Female","","false","","","","","","[964,519.9999999998836]","./assets/img/ocean/memory/22.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","66","","",""
"html-keyboard-response","186","969640","0.0-5.0-2.0-1.33","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","187","975648","0.0-5.0-2.0-0.34","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1276,982]","./assets/img/ocean/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","68","","",""
"html-keyboard-response","188","976151","0.0-5.0-2.0-1.34","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","189","980158","0.0-5.0-2.0-0.35","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1215]","./assets/img/ocean/catch/5.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","original","1","70","","",""
"html-keyboard-response","190","980661","0.0-5.0-2.0-1.35","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","191","984666","0.0-5.0-2.0-0.36","spark_pilot_2","7123","1","8","Female","","false","","","","","","[836]","./assets/img/ocean/catch/4.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","original","1","72","","",""
"html-keyboard-response","192","985169","0.0-5.0-2.0-1.36","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","193","991177","0.0-5.0-2.0-0.37","spark_pilot_2","7123","1","8","Female","","false","","","","","","[986,671.0000000001164]","./assets/img/ocean/memory/28.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","74","","",""
"html-keyboard-response","194","991680","0.0-5.0-2.0-1.37","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","195","997687","0.0-5.0-2.0-0.38","spark_pilot_2","7123","1","8","Female","","false","","","","","","[947,551.9999999998836]","./assets/img/ocean/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","76","","",""
"html-keyboard-response","196","998190","0.0-5.0-2.0-1.38","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","197","1004198","0.0-5.0-2.0-0.39","spark_pilot_2","7123","1","8","Female","","false","","","","","","[651,635.9999999998836]","./assets/img/ocean/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","78","","",""
"html-keyboard-response","198","1004701","0.0-5.0-2.0-1.39","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","199","1010708","0.0-5.0-2.0-0.40","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1042,543]","./assets/img/ocean/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","80","","",""
"html-keyboard-response","200","1011211","0.0-5.0-2.0-1.40","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","201","1017218","0.0-5.0-2.0-0.41","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1454.9999999998836,435]","./assets/img/ocean/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","82","","",""
"html-keyboard-response","202","1017721","0.0-5.0-2.0-1.41","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","203","1023729","0.0-5.0-2.0-0.42","spark_pilot_2","7123","1","8","Female","","false","","","","","","[780,772]","./assets/img/ocean/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","84","","",""
"html-keyboard-response","204","1024232","0.0-5.0-2.0-1.42","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","205","1030240","0.0-5.0-2.0-0.43","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1246.9999999997672,496.99999999976717]","./assets/img/ocean/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","86","","",""
"html-keyboard-response","206","1030743","0.0-5.0-2.0-1.43","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","207","1036752","0.0-5.0-2.0-0.44","spark_pilot_2","7123","1","8","Female","","false","","","","","","[2000,861.0000000001164]","./assets/img/ocean/memory/20.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","88","","",""
"html-keyboard-response","208","1037255","0.0-5.0-2.0-1.44","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","209","1041263","0.0-5.0-2.0-0.45","spark_pilot_2","7123","1","8","Female","","false","","","","","","[761]","./assets/img/ocean/catch/6.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","original","1","90","","",""
"html-keyboard-response","210","1041768","0.0-5.0-2.0-1.45","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","211","1047778","0.0-5.0-2.0-0.46","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1072.9999999998836,580.9999999998836]","./assets/img/ocean/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","92","","",""
"html-keyboard-response","212","1048282","0.0-5.0-2.0-1.46","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","213","1054292","0.0-5.0-2.0-0.47","spark_pilot_2","7123","1","8","Female","","false","","","","","","[638,354]","./assets/img/ocean/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","94","","",""
"html-keyboard-response","214","1054796","0.0-5.0-2.0-1.47","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
"revaluation","215","1058804","0.0-5.0-2.0-0.48","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1039.9999999997672]","./assets/img/ocean/catch/7.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","original","1","96","","",""
"html-keyboard-response","216","1059308","0.0-5.0-2.0-1.48","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","217","1065317","0.0-5.0-2.0-0.49","spark_pilot_2","7123","1","8","Female","","false","","","","","","[954,596]","./assets/img/ocean/memory/32.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","original","1","98","","",""
"html-keyboard-response","218","1065820","0.0-5.0-2.0-1.49","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","219","1081441","0.0-5.0-3.0-0.0","spark_pilot_2","7123","1","8","Female","","","","","","","","2733","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","220","1085448","0.0-5.0-4.0-0.0","spark_pilot_2","7123","1","8","Female","","false","","","","","","[909]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","","","original","1","0","","",""
"html-keyboard-response","221","1085953","0.0-5.0-4.0-1.0","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","1","","",""
"revaluation","222","1089960","0.0-5.0-4.0-0.1","spark_pilot_2","7123","1","8","Female","","false","","","","","","[644]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","revaluation","ocean","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","","","","original","1","2","","",""
"html-keyboard-response","223","1090464","0.0-5.0-4.0-1.1","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","3","","",""
"revaluation","224","1094471","0.0-5.0-4.0-0.2","spark_pilot_2","7123","1","8","Female","","false","","","","","","[579]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","","","original","1","4","","",""
"html-keyboard-response","225","1094973","0.0-5.0-4.0-1.2","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","5","","",""
"revaluation","226","1098980","0.0-5.0-4.0-0.3","spark_pilot_2","7123","1","8","Female","","false","","","","","","[1513]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","","","original","1","6","","",""
"html-keyboard-response","227","1099484","0.0-5.0-4.0-1.3","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","7","","",""
"revaluation","228","1103490","0.0-5.0-4.0-0.4","spark_pilot_2","7123","1","8","Female","","false","","","","","","[498]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","","","original","1","8","","",""
"html-keyboard-response","229","1103994","0.0-5.0-4.0-1.4","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","9","","",""
"revaluation","230","1108001","0.0-5.0-4.0-0.5","spark_pilot_2","7123","1","8","Female","","false","","","","","","[774]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","revaluation","ocean","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","","","","original","1","10","","",""
"html-keyboard-response","231","1108504","0.0-5.0-4.0-1.5","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","11","","",""
"revaluation","232","1112512","0.0-5.0-4.0-0.6","spark_pilot_2","7123","1","8","Female","","false","","","","","","[826]","./assets/img/ocean/animals/octopus.jpg","[""ArrowRight""]","revaluation","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowDown,ArrowRight","","","","original","1","12","","",""
"html-keyboard-response","233","1113015","0.0-5.0-4.0-1.6","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","13","","",""
"revaluation","234","1117021","0.0-5.0-4.0-0.7","spark_pilot_2","7123","1","8","Female","","false","","","","","","[861]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","","","original","1","14","","",""
"html-keyboard-response","235","1117524","0.0-5.0-4.0-1.7","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"revaluation","236","1121530","0.0-5.0-4.0-0.8","spark_pilot_2","7123","1","8","Female","","false","","","","","","[853]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowLeft""]","revaluation","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","","","","original","1","16","","",""
"html-keyboard-response","237","1122034","0.0-5.0-4.0-1.8","spark_pilot_2","7123","1","8","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
