"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"revaluation","48","253476","0.0-4.0-8.0-0.4","spark_pilot_2","7487","5","21","Female","","false","","","","","","[786,425]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","49","253977","0.0-4.0-8.0-1.4","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","50","265001","0.0-4.0-9.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","723","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","51","272671","0.0-4.0-9.0-0.1","spark_pilot_2","7487","5","21","Female","","","","","","","","518","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","52","276696","0.0-4.0-10.0-0.0","spark_pilot_2","7487","5","21","Female","","false","","","","","","[1014]","./assets/img/space/catch/0.jpg","[""ArrowUp""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","","","",""
"html-keyboard-response","53","277198","0.0-4.0-10.0-1.0","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","54","281227","0.0-4.0-10.0-0.1","spark_pilot_2","7487","5","21","Female","","false","","","","","","[555]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","55","281729","0.0-4.0-10.0-1.1","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","56","285756","0.0-4.0-10.0-0.2","spark_pilot_2","7487","5","21","Female","","false","","","","","","[560]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","57","286258","0.0-4.0-10.0-1.2","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","58","301308","0.0-4.0-11.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","1472","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","59","307723","0.0-4.0-11.0-0.1","spark_pilot_2","7487","5","21","Female","","","","","","","","754","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","60","322726","0.0-4.0-12.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","[72]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","61","331326","0.0-4.0-13.0-0.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","3370","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","62","335473","0.0-4.0-13.0-0.0-0.1","spark_pilot_2","7487","5","21","Female","","","","","","","","970","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","63","351833","0.0-4.0-13.0-1.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","1614","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","64","357858","0.0-4.0-13.0-2.0-0.0","spark_pilot_2","7487","5","21","Female","","false","","","","","","[1102,501.0000000000582]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","65","358359","0.0-4.0-13.0-2.0-1.0","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","66","364395","0.0-4.0-13.0-2.0-0.1","spark_pilot_2","7487","5","21","Female","","false","","","","","","[907.0000000000582,495]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","67","364896","0.0-4.0-13.0-2.0-1.1","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","68","370929","0.0-4.0-13.0-2.0-0.2","spark_pilot_2","7487","5","21","Female","","false","","","","","","[954,692]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","69","371431","0.0-4.0-13.0-2.0-1.2","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","70","377463","0.0-4.0-13.0-2.0-0.3","spark_pilot_2","7487","5","21","Female","","false","","","","","","[849.9999999999418,518]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","71","377964","0.0-4.0-13.0-2.0-1.3","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","72","383988","0.0-4.0-13.0-2.0-0.4","spark_pilot_2","7487","5","21","Female","","false","","","","","","[862,532]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","73","384489","0.0-4.0-13.0-2.0-1.4","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","74","390515","0.0-4.0-13.0-2.0-0.5","spark_pilot_2","7487","5","21","Female","","false","","","","","","[899,467]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","75","391017","0.0-4.0-13.0-2.0-1.5","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","76","397043","0.0-4.0-13.0-2.0-0.6","spark_pilot_2","7487","5","21","Female","","false","","","","","","[730,490]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","77","397544","0.0-4.0-13.0-2.0-1.6","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","78","403571","0.0-4.0-13.0-2.0-0.7","spark_pilot_2","7487","5","21","Female","","false","","","","","","[762,532]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","79","404072","0.0-4.0-13.0-2.0-1.7","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","80","408099","0.0-4.0-13.0-2.0-0.8","spark_pilot_2","7487","5","21","Female","","false","","","","","","[697]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","81","408600","0.0-4.0-13.0-2.0-1.8","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","82","422231","0.0-4.0-13.0-3.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","735","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","83","426256","0.0-4.0-13.0-4.0-0.0","spark_pilot_2","7487","5","21","Female","","false","","","","","","[1434]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","84","426757","0.0-4.0-13.0-4.0-1.0","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","85","430783","0.0-4.0-13.0-4.0-0.1","spark_pilot_2","7487","5","21","Female","","false","","","","","","[758.9999999999418]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","86","431285","0.0-4.0-13.0-4.0-1.1","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","87","435312","0.0-4.0-13.0-4.0-0.2","spark_pilot_2","7487","5","21","Female","","false","","","","","","[702]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","88","435812","0.0-4.0-13.0-4.0-1.2","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","89","439838","0.0-4.0-13.0-4.0-0.3","spark_pilot_2","7487","5","21","Female","","false","","","","","","[643]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","90","440340","0.0-4.0-13.0-4.0-1.3","spark_pilot_2","7487","5","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","91","448718","0.0-4.0-13.0-5.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","1029","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","92","463720","0.0-4.0-13.0-6.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","[85]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","93","470608","0.0-4.0-13.0-7.0-0.0","spark_pilot_2","7487","5","21","Female","","","","","","","","778","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","94","485417","0.0-4.0-13.0-7.0-0.1","spark_pilot_2","7487","5","21","Female","","","","","","","","824.0000000000582","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"revaluation","95","486287","0.0-4.0-13.0-8.0","spark_pilot_2","7487","5","21","Female","","false","","","","","","[849]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
