"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"revaluation","16","144173","0.0-3.0-2.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[990]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","144681","0.0-3.0-2.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","153284","0.0-3.0-3.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","3896","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","157293","0.0-3.0-4.0-0.0","spark_pilot_2","7095","8","7","Male","","","false","","","","[758]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","157800","0.0-3.0-4.0-1.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","161811","0.0-3.0-4.0-0.1","spark_pilot_2","7095","8","7","Male","","","false","","","","[751]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","162314","0.0-3.0-4.0-1.1","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","166325","0.0-3.0-4.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[1647]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","166827","0.0-3.0-4.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","182801","0.0-3.0-5.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","6115","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","194549","0.0-3.0-5.0-0.1","spark_pilot_2","7095","8","7","Male","","","","","","","2610","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","209083","0.0-3.0-5.0-0.2","spark_pilot_2","7095","8","7","Male","","","","","","","3340","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","217082","0.0-3.0-5.0-0.3","spark_pilot_2","7095","8","7","Male","","","","","","","1631","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","221096","0.0-3.0-6.0-0.0","spark_pilot_2","7095","8","7","Male","","","false","","","","[1425]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","221601","0.0-3.0-6.0-1.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","225607","0.0-3.0-6.0-0.1","spark_pilot_2","7095","8","7","Male","","","false","","","","[1089]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","32","226109","0.0-3.0-6.0-1.1","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","230117","0.0-3.0-6.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[438]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","34","230623","0.0-3.0-6.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","234627","0.0-3.0-6.0-0.3","spark_pilot_2","7095","8","7","Male","","","false","","","","[1414]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","235130","0.0-3.0-6.0-1.3","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","253685","0.0-3.0-7.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","1729","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","265535","0.0-3.0-7.0-0.1","spark_pilot_2","7095","8","7","Male","","","","","","","3580","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","271548","0.0-3.0-8.0-0.0","spark_pilot_2","7095","8","7","Male","","","false","","","","[1487,1600]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","272049","0.0-3.0-8.0-1.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","278065","0.0-3.0-8.0-0.1","spark_pilot_2","7095","8","7","Male","","","false","","","","[921,1065]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","42","278568","0.0-3.0-8.0-1.1","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","284575","0.0-3.0-8.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[1480,1367]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","44","285081","0.0-3.0-8.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","291094","0.0-3.0-8.0-0.3","spark_pilot_2","7095","8","7","Male","","","false","","","","[1172,882]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","291598","0.0-3.0-8.0-1.3","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","297610","0.0-3.0-8.0-0.4","spark_pilot_2","7095","8","7","Male","","","false","","","","[1169,1219]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","298116","0.0-3.0-8.0-1.4","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","311083","0.0-3.0-9.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","2585","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","319333","0.0-3.0-9.0-0.1","spark_pilot_2","7095","8","7","Male","","","","","","","1077","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","323343","0.0-3.0-10.0-0.0","spark_pilot_2","7095","8","7","Male","","","true","","","","[]","./assets/img/space/catch/0.jpg","[]","catch practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","true","","","","","","","",""
"html-keyboard-response","52","323848","0.0-3.0-10.0-1.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","327859","0.0-3.0-10.0-0.1","spark_pilot_2","7095","8","7","Male","","","false","","","","[562]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","328360","0.0-3.0-10.0-1.1","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","332365","0.0-3.0-10.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[797]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","332866","0.0-3.0-10.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","348318","0.0-3.0-11.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","1850","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","355783","0.0-3.0-11.0-0.1","spark_pilot_2","7095","8","7","Male","","","","","","","1784","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","59","370788","0.0-3.0-12.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","[168]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","60","379734","0.0-3.0-13.0-0.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","3684","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","61","386282","0.0-3.0-13.0-0.0-0.1","spark_pilot_2","7095","8","7","Male","","","","","","","3357","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","62","404582","0.0-3.0-13.0-1.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","3519","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","63","408589","0.0-3.0-13.0-2.0-0.0","spark_pilot_2","7095","8","7","Male","","","true","","","","[]","./assets/img/space/11.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","","","",""
"html-keyboard-response","64","409096","0.0-3.0-13.0-2.0-1.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","65","415110","0.0-3.0-13.0-2.0-0.1","spark_pilot_2","7095","8","7","Male","","","false","","","","[832,1352]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","66","415613","0.0-3.0-13.0-2.0-1.1","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","67","421620","0.0-3.0-13.0-2.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[1154,730]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","68","422122","0.0-3.0-13.0-2.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","69","428134","0.0-3.0-13.0-2.0-0.3","spark_pilot_2","7095","8","7","Male","","","false","","","","[1280,1155]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","70","428636","0.0-3.0-13.0-2.0-1.3","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","71","434653","0.0-3.0-13.0-2.0-0.4","spark_pilot_2","7095","8","7","Male","","","false","","","","[997,988]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","72","435157","0.0-3.0-13.0-2.0-1.4","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","73","441170","0.0-3.0-13.0-2.0-0.5","spark_pilot_2","7095","8","7","Male","","","false","","","","[715,778]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","74","441676","0.0-3.0-13.0-2.0-1.5","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","75","447685","0.0-3.0-13.0-2.0-0.6","spark_pilot_2","7095","8","7","Male","","","false","","","","[745,599]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","76","448188","0.0-3.0-13.0-2.0-1.6","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","77","454201","0.0-3.0-13.0-2.0-0.7","spark_pilot_2","7095","8","7","Male","","","false","","","","[776,1164]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","78","454703","0.0-3.0-13.0-2.0-1.7","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","79","458715","0.0-3.0-13.0-2.0-0.8","spark_pilot_2","7095","8","7","Male","","","false","","","","[707]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","80","459217","0.0-3.0-13.0-2.0-1.8","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","81","475353","0.0-3.0-13.0-3.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","3199","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","82","479364","0.0-3.0-13.0-4.0-0.0","spark_pilot_2","7095","8","7","Male","","","false","","","","[1634]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","83","479868","0.0-3.0-13.0-4.0-1.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","483875","0.0-3.0-13.0-4.0-0.1","spark_pilot_2","7095","8","7","Male","","","false","","","","[368]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","85","484381","0.0-3.0-13.0-4.0-1.1","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","488390","0.0-3.0-13.0-4.0-0.2","spark_pilot_2","7095","8","7","Male","","","false","","","","[456]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","",""
"html-keyboard-response","87","488894","0.0-3.0-13.0-4.0-1.2","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","88","492900","0.0-3.0-13.0-4.0-0.3","spark_pilot_2","7095","8","7","Male","","","false","","","","[419]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","89","493401","0.0-3.0-13.0-4.0-1.3","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","90","503909","0.0-3.0-13.0-5.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","3126","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","91","518913","0.0-3.0-13.0-6.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","[275]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","92","528324","0.0-3.0-13.0-7.0-0.0","spark_pilot_2","7095","8","7","Male","","","","","","","3282","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","93","545076","0.0-3.0-13.0-7.0-0.1","spark_pilot_2","7095","8","7","Male","","","","","","","2719","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"revaluation","94","546649","0.0-3.0-13.0-8.0","spark_pilot_2","7095","8","7","Male","","","false","","","","[1569]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
"html-keyboard-response","95","547152","0.0-3.0-13.0-9.0","spark_pilot_2","7095","8","7","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
