"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","10","99856","0.0-3.0-1.0-0.6","spark_pilot_2","7120","4","8","Female","","","","","","","1726.1000000014901","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","109947","0.0-3.0-1.0-0.7","spark_pilot_2","7120","4","8","Female","","","","","","","3037.89999999851","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","12","113976","0.0-3.0-2.0-0.0","spark_pilot_2","7120","4","8","Female","","","false","","","","[1063.1000000014901]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","13","114486","0.0-3.0-2.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","14","118503","0.0-3.0-2.0-0.1","spark_pilot_2","7120","4","8","Female","","","false","","","","[1540.8999999985099]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","15","119005","0.0-3.0-2.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","16","123026","0.0-3.0-2.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[737.5]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","",""
"html-keyboard-response","17","123533","0.0-3.0-2.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","18","129914","0.0-3.0-3.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","1676.2999999970198","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","19","133925","0.0-3.0-4.0-0.0","spark_pilot_2","7120","4","8","Female","","","false","","","","[599.1000000014901]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","20","134429","0.0-3.0-4.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","21","138445","0.0-3.0-4.0-0.1","spark_pilot_2","7120","4","8","Female","","","false","","","","[828]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","22","138951","0.0-3.0-4.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","23","142968","0.0-3.0-4.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[762.3999999985099]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","",""
"html-keyboard-response","24","143471","0.0-3.0-4.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","25","154645","0.0-3.0-5.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","1308.2999999970198","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","165269","0.0-3.0-5.0-0.1","spark_pilot_2","7120","4","8","Female","","","","","","","1479.5","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","177554","0.0-3.0-5.0-0.2","spark_pilot_2","7120","4","8","Female","","","","","","","1086.4000000059605","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","185381","0.0-3.0-5.0-0.3","spark_pilot_2","7120","4","8","Female","","","","","","","1452.8999999985099","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","29","189392","0.0-3.0-6.0-0.0","spark_pilot_2","7120","4","8","Female","","","false","","","","[442.19999999552965]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","30","189896","0.0-3.0-6.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","31","193914","0.0-3.0-6.0-0.1","spark_pilot_2","7120","4","8","Female","","","false","","","","[1656.1999999955297]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","",""
"html-keyboard-response","32","194419","0.0-3.0-6.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","33","198424","0.0-3.0-6.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[940.6000000014901]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","34","198927","0.0-3.0-6.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","202942","0.0-3.0-6.0-0.3","spark_pilot_2","7120","4","8","Female","","","false","","","","[917.2000000029802]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","36","203446","0.0-3.0-6.0-1.3","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","222502","0.0-3.0-7.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","2221.10000000149","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","233468","0.0-3.0-7.0-0.1","spark_pilot_2","7120","4","8","Female","","","","","","","2691.39999999851","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","237478","0.0-3.0-8.0-0.0","spark_pilot_2","7120","4","8","Female","","","true","","","","[]","./assets/img/space/6.jpg","[]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","","","",""
"html-keyboard-response","40","237984","0.0-3.0-8.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","241998","0.0-3.0-8.0-0.1","spark_pilot_2","7120","4","8","Female","","","true","","","","[]","./assets/img/space/7.jpg","[]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","","","",""
"html-keyboard-response","42","242502","0.0-3.0-8.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","248526","0.0-3.0-8.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[393.3999999985099,1377.4000000059605]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","249031","0.0-3.0-8.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","255054","0.0-3.0-8.0-0.3","spark_pilot_2","7120","4","8","Female","","","false","","","","[632.6000000014901,530.4000000059605]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","255561","0.0-3.0-8.0-1.3","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","261583","0.0-3.0-8.0-0.4","spark_pilot_2","7120","4","8","Female","","","false","","","","[421.6000000014901,410]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","262089","0.0-3.0-8.0-1.4","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","273945","0.0-3.0-9.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","1526.6999999955297","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","282723","0.0-3.0-9.0-0.1","spark_pilot_2","7120","4","8","Female","","","","","","","1590.3999999985099","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","286738","0.0-3.0-10.0-0.0","spark_pilot_2","7120","4","8","Female","","","false","","","","[1721.2000000029802]","./assets/img/space/catch/0.jpg","[""ArrowUp""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","","","",""
"html-keyboard-response","52","287250","0.0-3.0-10.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","291266","0.0-3.0-10.0-0.1","spark_pilot_2","7120","4","8","Female","","","false","","","","[809.3000000044703]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","291777","0.0-3.0-10.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","295794","0.0-3.0-10.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[652.2000000029802]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","296306","0.0-3.0-10.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","312786","0.0-3.0-11.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","2873.8000000044703","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","319952","0.0-3.0-11.0-0.1","spark_pilot_2","7120","4","8","Female","","","","","","","1356.9000000059605","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","59","334965","0.0-3.0-12.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","[120]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","60","341984","0.0-3.0-13.0-0.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","1746.3000000044703","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","61","346512","0.0-3.0-13.0-0.0-0.1","spark_pilot_2","7120","4","8","Female","","","","","","","1325.3000000044703","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","62","367336","0.0-3.0-13.0-1.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","6037.20000000298","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","63","373363","0.0-3.0-13.0-2.0-0.0","spark_pilot_2","7120","4","8","Female","","","false","","","","[970.2000000029802,443]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","64","373875","0.0-3.0-13.0-2.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","65","377891","0.0-3.0-13.0-2.0-0.1","spark_pilot_2","7120","4","8","Female","","","true","","","","[]","./assets/img/space/12.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","","","",""
"html-keyboard-response","66","378403","0.0-3.0-13.0-2.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","67","384424","0.0-3.0-13.0-2.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[569.5,606.1000000014901]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","68","384931","0.0-3.0-13.0-2.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","69","390952","0.0-3.0-13.0-2.0-0.3","spark_pilot_2","7120","4","8","Female","","","false","","","","[536.2000000029802,734.5]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","70","391456","0.0-3.0-13.0-2.0-1.3","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","71","397482","0.0-3.0-13.0-2.0-0.4","spark_pilot_2","7120","4","8","Female","","","false","","","","[705.1000000014901,883.2000000029802]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","72","397988","0.0-3.0-13.0-2.0-1.4","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","73","404008","0.0-3.0-13.0-2.0-0.5","spark_pilot_2","7120","4","8","Female","","","false","","","","[663,675.0999999940395]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","74","404516","0.0-3.0-13.0-2.0-1.5","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","75","410538","0.0-3.0-13.0-2.0-0.6","spark_pilot_2","7120","4","8","Female","","","false","","","","[125.39999999850988,467.8999999985099]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","76","411044","0.0-3.0-13.0-2.0-1.6","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","77","417065","0.0-3.0-13.0-2.0-0.7","spark_pilot_2","7120","4","8","Female","","","false","","","","[552.2000000029802,566.2000000029802]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","78","417572","0.0-3.0-13.0-2.0-1.7","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","79","421588","0.0-3.0-13.0-2.0-0.8","spark_pilot_2","7120","4","8","Female","","","false","","","","[710]","./assets/img/space/catch/3.jpg","[""ArrowDown""]","practice block","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","true","","","","","","","",""
"html-keyboard-response","80","422099","0.0-3.0-13.0-2.0-1.8","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","81","440441","0.0-3.0-13.0-3.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","5407.5","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"revaluation","82","444458","0.0-3.0-13.0-4.0-0.0","spark_pilot_2","7120","4","8","Female","","","false","","","","[1700.8999999985099]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","83","444963","0.0-3.0-13.0-4.0-1.0","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","448968","0.0-3.0-13.0-4.0-0.1","spark_pilot_2","7120","4","8","Female","","","false","","","","[1001.3000000044703]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","85","449476","0.0-3.0-13.0-4.0-1.1","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","453491","0.0-3.0-13.0-4.0-0.2","spark_pilot_2","7120","4","8","Female","","","false","","","","[1920.8999999985099]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","87","454004","0.0-3.0-13.0-4.0-1.2","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","88","458016","0.0-3.0-13.0-4.0-0.3","spark_pilot_2","7120","4","8","Female","","","false","","","","[497.3999999985099]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","89","458521","0.0-3.0-13.0-4.0-1.3","spark_pilot_2","7120","4","8","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","90","467485","0.0-3.0-13.0-5.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","1587.1000000014901","<p> Time to play the dot game! </p>
            <p> For 15 seconds, click the red dots on the following screen as they appear. </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","91","482490","0.0-3.0-13.0-6.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","[125]","","","rest practice","","10","","","","","0","15000","","","","","",""
"learning-instructions","92","493172","0.0-3.0-13.0-7.0-0.0","spark_pilot_2","7120","4","8","Female","","","","","","","4543.10000000149","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
