"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"learning-instructions","11","109478","0.0-3.0-1.0-0.7","pilot_wm_v1","null","2","null","null","true","","","","","","","1120.8999998569489","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","12","113491","0.0-3.0-2.0-0.0","pilot_wm_v1","null","2","null","null","true","","false","","","","","[668.7999999523163]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","13","114001","0.0-3.0-2.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","14","118007","0.0-3.0-2.0-0.1","pilot_wm_v1","null","2","null","null","true","","true","","","","","[]","./assets/img/space/1.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","","","",""
"html-keyboard-response","15","118516","0.0-3.0-2.0-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","16","122533","0.0-3.0-2.0-0.2","pilot_wm_v1","null","2","null","null","true","","false","","","","","[427.2999999523163]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","17","123041","0.0-3.0-2.0-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","18","129273","0.0-3.0-3.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","1546.0999999046326","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","19","133292","0.0-3.0-4.0-0.0","pilot_wm_v1","null","2","null","null","true","","false","","","","","[783.1000001430511]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","20","133799","0.0-3.0-4.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","21","137803","0.0-3.0-4.0-0.1","pilot_wm_v1","null","2","null","null","true","","false","","","","","[488.7999999523163]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","22","138311","0.0-3.0-4.0-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","23","142327","0.0-3.0-4.0-0.2","pilot_wm_v1","null","2","null","null","true","","false","","","","","[281.09999990463257]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","24","142835","0.0-3.0-4.0-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","25","154119","0.0-3.0-5.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","1442.1999998092651","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","26","166032","0.0-3.0-5.0-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","2794.699999809265","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","27","178084","0.0-3.0-5.0-0.2","pilot_wm_v1","null","2","null","null","true","","","","","","","877.4000000953674","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","28","185350","0.0-3.0-5.0-0.3","pilot_wm_v1","null","2","null","null","true","","","","","","","912.6000001430511","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","29","189367","0.0-3.0-6.0-0.0","pilot_wm_v1","null","2","null","null","true","","false","","","","","[722]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","30","189873","0.0-3.0-6.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","31","193891","0.0-3.0-6.0-0.1","pilot_wm_v1","null","2","null","null","true","","false","","","","","[975.1000001430511]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","32","194400","0.0-3.0-6.0-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","33","198418","0.0-3.0-6.0-0.2","pilot_wm_v1","null","2","null","null","true","","false","","","","","[1262.8999998569489]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","34","198925","0.0-3.0-6.0-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","35","202951","0.0-3.0-6.0-0.3","pilot_wm_v1","null","2","null","null","true","","false","","","","","[734.5]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","36","203457","0.0-3.0-6.0-1.3","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","37","221760","0.0-3.0-7.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","1513.2999999523163","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","38","231375","0.0-3.0-7.0-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","1367.5999999046326","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","39","237397","0.0-3.0-8.0-0.0","pilot_wm_v1","null","2","null","null","true","","false","","","","","[492.7999999523163,515.3999998569489]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","40","237905","0.0-3.0-8.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","41","243925","0.0-3.0-8.0-0.1","pilot_wm_v1","null","2","null","null","true","","false","","","","","[567.1000001430511,449.2999999523163]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","42","244432","0.0-3.0-8.0-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","43","250449","0.0-3.0-8.0-0.2","pilot_wm_v1","null","2","null","null","true","","false","","","","","[785.2000000476837,560.5]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","44","250956","0.0-3.0-8.0-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","45","256964","0.0-3.0-8.0-0.3","pilot_wm_v1","null","2","null","null","true","","false","","","","","[872,664.7000000476837]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","46","257473","0.0-3.0-8.0-1.3","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","47","263478","0.0-3.0-8.0-0.4","pilot_wm_v1","null","2","null","null","true","","false","","","","","[525,431.5]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","48","263979","0.0-3.0-8.0-1.4","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","49","275648","0.0-3.0-9.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","1389.5","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","50","284064","0.0-3.0-9.0-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","1264.7999999523163","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","51","288069","0.0-3.0-10.0-0.0","pilot_wm_v1","null","2","null","null","true","","false","","","","","[744.9000000953674]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","52","288576","0.0-3.0-10.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","53","292594","0.0-3.0-10.0-0.1","pilot_wm_v1","null","2","null","null","true","","false","","","","","[708.0999999046326]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","54","293102","0.0-3.0-10.0-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","55","297131","0.0-3.0-10.0-0.2","pilot_wm_v1","null","2","null","null","true","","false","","","","","[400.7000000476837]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","56","297640","0.0-3.0-10.0-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","57","305186","0.0-3.0-11.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","2037","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","58","328629","0.0-3.0-11.0-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","1840.7000000476837","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","59","354399","0.0-3.0-11.0-0.2","pilot_wm_v1","null","2","null","null","true","","","","","","","3490.5","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"audio-button-response","60","362600","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","61","365913","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","3313","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","","","","","false","","","","50","0","6","","","","","",""
"comp-q","62","374085","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","null","2","null","null","true","","","","","","","3795","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","","","",""
"audio-button-response","63","382278","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","64","385521","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","3242","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","5","","","","","false","","","","50","0","5","","","","","",""
"comp-q","65","393048","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","null","2","null","null","true","","","","","","","2010.2000000476837","<p>Incorrect! Please try again. Remember to count the number of high pitched beeps only. </p>","0","beep_answer","","","","","","","","","","","","","","","",""
"audio-button-response","66","401048","0.0-3.0-12.0-0.2-0.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","67","405280","0.0-3.0-12.0-0.2-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","4231","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","3","","","","","false","","","","50","0","3","","","","","",""
"comp-q","68","411357","0.0-3.0-12.0-0.2-2.2","pilot_wm_v1","null","2","null","null","true","","","","","","","738.5","<p>Incorrect! Please try again. Remember to count the number of high pitched beeps only. </p>","0","beep_answer","","","","","","","","","","","","","","","",""
"audio-button-response","69","419348","0.0-3.0-12.0-0.3-0.3","pilot_wm_v1","null","2","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","70","422179","0.0-3.0-12.0-0.3-1.3","pilot_wm_v1","null","2","null","null","true","","","","","","","2830","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","","","","","false","","","","50","0","4","","","","","",""
"comp-q","71","428356","0.0-3.0-12.0-0.3-2.3","pilot_wm_v1","null","2","null","null","true","","","","","","","1817.4000000953674","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","","","",""
"learning-instructions","72","439732","0.0-3.0-13.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","883.2999999523163","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","73","454697","0.0-3.0-14.0-0.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","1387.5999999046326","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","74","461234","0.0-3.0-14.0-0.0-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","885.1000001430511","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","75","476239","0.0-3.0-14.0-1.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","[44]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","76","482725","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","1246.5","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","77","486702","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","null","2","null","null","true","","","","","","","803.5","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","78","502317","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","null","2","null","null","true","","","","","","","858.2999999523163","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","79","508341","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","null","2","null","null","true","","false","","","","","[960.1999998092651,507.19999980926514]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","80","508849","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","81","514881","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","null","2","null","null","true","","false","","","","","[971.4000000953674,893.2000000476837]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","82","515389","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","83","521421","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","null","2","null","null","true","","false","","","","","[874.3999998569489,371.5]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","84","521930","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","85","527948","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","null","2","null","null","true","","false","","","","","[519,451.60000014305115]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","86","528456","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","87","534460","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","null","2","null","null","true","","false","","","","","[1033.8999998569489,795]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","88","534960","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","89","540964","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","null","2","null","null","true","","false","","","","","[835.9000000953674,471.60000014305115]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","90","541464","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","91","547467","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","null","2","null","null","true","","false","","","","","[626.9000000953674,311.59999990463257]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","92","547967","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","null","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","93","553970","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","null","2","null","null","true","","false","","","","","[924,535]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
