"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","12","105332","0.0-3.0-2.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[808.8999999910593]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","13","105833","0.0-3.0-2.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","14","109841","0.0-3.0-2.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[1540.2000000029802]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","15","110343","0.0-3.0-2.0-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","16","114349","0.0-3.0-2.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[745.2000000029802]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","17","114851","0.0-3.0-2.0-1.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","18","122719","0.0-3.0-3.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","3168.7999999970198","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","19","126725","0.0-3.0-4.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[716.5999999940395]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","20","127228","0.0-3.0-4.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","21","131235","0.0-3.0-4.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[656.8999999910593]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","22","131737","0.0-3.0-4.0-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","23","135744","0.0-3.0-4.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[694.7999999970198]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","24","136247","0.0-3.0-4.0-1.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","25","147123","0.0-3.0-5.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1025.0999999940395","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","26","157199","0.0-3.0-5.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","947.2000000029802","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","27","169089","0.0-3.0-5.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","713.7999999970198","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","28","175940","0.0-3.0-5.0-0.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","492.3999999910593","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","29","179946","0.0-3.0-6.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[665.2999999970198]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","30","180448","0.0-3.0-6.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","31","184456","0.0-3.0-6.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[937.9000000059605]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","32","184958","0.0-3.0-6.0-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","33","188965","0.0-3.0-6.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[578.2000000029802]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","34","189468","0.0-3.0-6.0-1.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","35","193475","0.0-3.0-6.0-0.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[650.2999999970198]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","36","193978","0.0-3.0-6.0-1.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","37","211513","0.0-3.0-7.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","728.5999999940395","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","38","220650","0.0-3.0-7.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","884.1000000089407","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","39","226658","0.0-3.0-8.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[611.2999999970198,817.4000000059605]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","40","227161","0.0-3.0-8.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","41","233169","0.0-3.0-8.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[744.2999999970198,475.70000000298023]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","42","233672","0.0-3.0-8.0-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","43","239681","0.0-3.0-8.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[578.5,444.20000000298023]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","44","240183","0.0-3.0-8.0-1.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","45","246192","0.0-3.0-8.0-0.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[761,404.5]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","46","246693","0.0-3.0-8.0-1.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","47","252701","0.0-3.0-8.0-0.4","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[656.2999999970198,406.3999999910593]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","48","253203","0.0-3.0-8.0-1.4","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","49","264323","0.0-3.0-9.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","770","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","50","271965","0.0-3.0-9.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","481.90000000596046","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","51","275970","0.0-3.0-10.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[1001.2000000029802]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","52","276473","0.0-3.0-10.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","53","280480","0.0-3.0-10.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[639.8999999910593]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","54","280982","0.0-3.0-10.0-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","55","284989","0.0-3.0-10.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[660.0999999940395]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","56","285491","0.0-3.0-10.0-1.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","57","292717","0.0-3.0-11.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1708.2999999970198","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","58","317213","0.0-3.0-11.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","2882.5","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","59","349922","0.0-3.0-11.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","10413.60000000894","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"audio-button-response","60","357961","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","61","364883","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","6916","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","beep chest","","","","false","","","","50","0","6","","","","","",""
"comp-q","62","370694","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1598.3999999910593","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","63","378733","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","64","382746","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","4010","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","0","4","","","","","",""
"comp-q","65","388024","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1092.9000000059605","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"learning-instructions","66","400325","0.0-3.0-13.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1975.5","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","67","414675","0.0-3.0-14.0-0.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","768.5","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","68","420981","0.0-3.0-14.0-0.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","637.0999999940395","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","69","435990","0.0-3.0-14.0-1.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","[137]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","70","442499","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1259.9000000059605","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","71","446866","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","1184.2000000029802","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","72","462521","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","892.7999999970198","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","73","468527","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[1165.699999988079,546.2999999970198]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","74","469030","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","75","475038","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[947.4000000059605,523.4000000059605]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","76","475541","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","77","481549","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[910.6999999880791,373]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","78","482052","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","79","488061","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[682.7000000029802,491.3999999910593]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","80","488563","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","81","494571","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[950.2000000029802,460.40000000596046]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","82","495073","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","83","501083","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","62b1e957d10fa7c323e0df84","2","null","null","true","","false","","","","","[866.5999999940395,622.2000000029802]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
