"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"revaluation","307","1374300","0.0-4.0-11.0-0.1","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[504.69999998807907]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","true","ArrowUp,ArrowLeft","","","","","","","","","revaluation","1",""
"html-keyboard-response","308","1374809","0.0-4.0-11.0-1.1","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","309","1375286","0.0-4.0-11.0-0.2","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[475.2999999523163]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","true","ArrowUp,ArrowLeft","","","","","","","","","revaluation","1",""
"html-keyboard-response","310","1375792","0.0-4.0-11.0-1.2","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","311","1376198","0.0-4.0-11.0-0.3","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[402.60000002384186]","./assets/img/ocean/animals/octopus.jpg","[""ArrowLeft""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","true","ArrowUp,ArrowLeft","","","","","","","","","revaluation","1",""
"html-keyboard-response","312","1376713","0.0-4.0-11.0-1.3","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","313","1377670","0.0-4.0-11.0-0.4","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[952.5]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","false","ArrowDown,ArrowRight","","","","","","","","","revaluation","1",""
"html-keyboard-response","314","1378180","0.0-4.0-11.0-1.4","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","315","1378534","0.0-4.0-11.0-0.5","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[349.60000002384186]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","false","ArrowDown,ArrowRight","","","","","","","","","revaluation","1",""
"html-keyboard-response","316","1379036","0.0-4.0-11.0-1.5","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","317","1379316","0.0-4.0-11.0-0.6","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[276.39999997615814]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","false","ArrowDown,ArrowRight","","","","","","","","","revaluation","1",""
"html-keyboard-response","318","1379832","0.0-4.0-11.0-1.6","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","319","1380126","0.0-4.0-11.0-0.7","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[290.2999999523163]","./assets/img/ocean/animals/seahorse.jpg","[""ArrowRight""]","second stage test","ocean","0","{""ArrowUp,ArrowLeft"":27,""ArrowUp,ArrowRight"":15,""ArrowDown,ArrowLeft"":21,""ArrowDown,ArrowRight"":7}","false","ArrowDown,ArrowRight","","","","","","","","","revaluation","1",""
"html-keyboard-response","320","1380629","0.0-4.0-11.0-1.7","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","321","1384092","0.0-4.0-0.1-0.2","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","701.2000000476837","<p> This time you are searching for treasure in the <b>canyon</b>.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","322","1401952","0.0-4.0-0.1-0.3","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","610.9000000357628","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","323","1417162","0.0-4.0-1.1-0.1","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","470.80000001192093","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","324","1423198","0.0-4.0-2.1-0.50","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1041.2000000476837,511.30000001192093]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","","","0","original","2",""
"html-keyboard-response","325","1423714","0.0-4.0-2.1-1.50","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","1","","",""
"revaluation","326","1429754","0.0-4.0-2.1-0.51","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[481,272.89999997615814]","./assets/img/canyon/memory/33.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","2","original","2",""
"html-keyboard-response","327","1430268","0.0-4.0-2.1-1.51","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","3","","",""
"revaluation","328","1434293","0.0-4.0-2.1-0.52","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1308.300000011921]","./assets/img/canyon/catch/2.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","4","original","2",""
"html-keyboard-response","329","1434794","0.0-4.0-2.1-1.52","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","5","","",""
"revaluation","330","1440833","0.0-4.0-2.1-0.53","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[349.60000002384186,365.80000001192093]","./assets/img/canyon/memory/8.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","","","6","original","2",""
"html-keyboard-response","331","1441335","0.0-4.0-2.1-1.53","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","7","","",""
"revaluation","332","1447354","0.0-4.0-2.1-0.54","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[723.1999999880791,287.69999998807907]","./assets/img/canyon/memory/12.jpg","[""ArrowDown"",""ArrowLeft""]","value training","canyon","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","","","","","","","8","original","2",""
"html-keyboard-response","333","1447856","0.0-4.0-2.1-1.54","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","9","","",""
"revaluation","334","1453863","0.0-4.0-2.1-0.55","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[451.5999999642372,576.6999999880791]","./assets/img/canyon/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","10","original","2",""
"html-keyboard-response","335","1454365","0.0-4.0-2.1-1.55","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","11","","",""
"revaluation","336","1460370","0.0-4.0-2.1-0.56","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[412.60000002384186,421.10000002384186]","./assets/img/canyon/memory/23.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","12","original","2",""
"html-keyboard-response","337","1460872","0.0-4.0-2.1-1.56","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","13","","",""
"revaluation","338","1466879","0.0-4.0-2.1-0.57","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[592.6999999880791,377.39999997615814]","./assets/img/canyon/memory/10.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","14","original","2",""
"html-keyboard-response","339","1467381","0.0-4.0-2.1-1.57","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","15","","",""
"revaluation","340","1473389","0.0-4.0-2.1-0.58","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[644.3999999761581,427.89999997615814]","./assets/img/canyon/memory/1.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","16","original","2",""
"html-keyboard-response","341","1473892","0.0-4.0-2.1-1.58","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","17","","",""
"revaluation","342","1479900","0.0-4.0-2.1-0.59","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[518.3999999761581,310.10000002384186]","./assets/img/canyon/memory/12.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","18","original","2",""
"html-keyboard-response","343","1480401","0.0-4.0-2.1-1.59","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","19","","",""
"revaluation","344","1486418","0.0-4.0-2.1-0.60","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1329.5999999642372,452.80000001192093]","./assets/img/canyon/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","20","original","2",""
"html-keyboard-response","345","1486921","0.0-4.0-2.1-1.60","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","21","","",""
"revaluation","346","1492928","0.0-4.0-2.1-0.61","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[713.6000000238419,440.80000001192093]","./assets/img/canyon/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","22","original","2",""
"html-keyboard-response","347","1493429","0.0-4.0-2.1-1.61","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","23","","",""
"revaluation","348","1497432","0.0-4.0-2.1-0.62","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1032.5999999642372]","./assets/img/canyon/catch/1.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","24","original","2",""
"html-keyboard-response","349","1497934","0.0-4.0-2.1-1.62","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","25","","",""
"revaluation","350","1503940","0.0-4.0-2.1-0.63","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[492.19999998807907,307.30000001192093]","./assets/img/canyon/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","26","original","2",""
"html-keyboard-response","351","1504442","0.0-4.0-2.1-1.63","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","27","","",""
"revaluation","352","1510450","0.0-4.0-2.1-0.64","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[856.7999999523163,327.5999999642372]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","28","original","2",""
"html-keyboard-response","353","1510952","0.0-4.0-2.1-1.64","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","29","","",""
"revaluation","354","1514959","0.0-4.0-2.1-0.65","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[999.6999999880791]","./assets/img/canyon/catch/3.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","30","original","2",""
"html-keyboard-response","355","1515460","0.0-4.0-2.1-1.65","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","31","","",""
"revaluation","356","1521467","0.0-4.0-2.1-0.66","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[588.5999999642372,315.5999999642372]","./assets/img/canyon/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","32","original","2",""
"html-keyboard-response","357","1521969","0.0-4.0-2.1-1.66","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","33","","",""
"revaluation","358","1525986","0.0-4.0-2.1-0.67","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[992.5]","./assets/img/canyon/catch/5.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","34","original","2",""
"html-keyboard-response","359","1526487","0.0-4.0-2.1-1.67","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","35","","",""
"revaluation","360","1532492","0.0-4.0-2.1-0.68","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[378.9000000357628,256.89999997615814]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","36","original","2",""
"html-keyboard-response","361","1532993","0.0-4.0-2.1-1.68","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","37","","",""
"revaluation","362","1539013","0.0-4.0-2.1-0.69","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[494.69999998807907,359.10000002384186]","./assets/img/canyon/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","38","original","2",""
"html-keyboard-response","363","1539515","0.0-4.0-2.1-1.69","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","39","","",""
"revaluation","364","1543522","0.0-4.0-2.1-0.70","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1045.5]","./assets/img/canyon/catch/7.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","","","40","original","2",""
"html-keyboard-response","365","1544023","0.0-4.0-2.1-1.70","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","41","","",""
"revaluation","366","1550027","0.0-4.0-2.1-0.71","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[578.9000000357628,348.10000002384186]","./assets/img/canyon/memory/10.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","42","original","2",""
"html-keyboard-response","367","1550529","0.0-4.0-2.1-1.71","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","43","","",""
"revaluation","368","1556542","0.0-4.0-2.1-0.72","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[1096,1311.199999988079]","./assets/img/canyon/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","44","original","2",""
"html-keyboard-response","369","1557044","0.0-4.0-2.1-1.72","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","45","","",""
"revaluation","370","1563051","0.0-4.0-2.1-0.73","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[547.5,307.19999998807907]","./assets/img/canyon/memory/26.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","46","original","2",""
"html-keyboard-response","371","1563553","0.0-4.0-2.1-1.73","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","47","","",""
"revaluation","372","1569559","0.0-4.0-2.1-0.74","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[561.6999999880791,320.19999998807907]","./assets/img/canyon/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","48","original","2",""
"html-keyboard-response","373","1570061","0.0-4.0-2.1-1.74","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","49","","",""
"revaluation","374","1576066","0.0-4.0-2.1-0.75","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[668.6000000238419,388.30000001192093]","./assets/img/canyon/memory/29.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","50","original","2",""
"html-keyboard-response","375","1576568","0.0-4.0-2.1-1.75","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","51","","",""
"revaluation","376","1582574","0.0-4.0-2.1-0.76","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[560.3999999761581,367.69999998807907]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","52","original","2",""
"html-keyboard-response","377","1583076","0.0-4.0-2.1-1.76","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","53","","",""
"revaluation","378","1589082","0.0-4.0-2.1-0.77","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[589.4000000357628,468.89999997615814]","./assets/img/canyon/memory/5.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","54","original","2",""
"html-keyboard-response","379","1589584","0.0-4.0-2.1-1.77","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","55","","",""
"revaluation","380","1595597","0.0-4.0-2.1-0.78","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[515.1999999880791,543.5]","./assets/img/canyon/memory/27.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","56","original","2",""
"html-keyboard-response","381","1596099","0.0-4.0-2.1-1.78","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","57","","",""
"revaluation","382","1602105","0.0-4.0-2.1-0.79","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","false","","","","[551.5,509.89999997615814]","./assets/img/canyon/memory/33.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","","","58","original","2",""
"html-keyboard-response","383","1602608","0.0-4.0-2.1-1.79","pilot_wm_v1","65a4333efc75f965e7fc0cb5","2","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","59","","",""
