"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"html-keyboard-response","18","428380","0.0-3.0-2.0-1.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","19","436480","0.0-3.0-3.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","3375.800000011921","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","20","440510","0.0-3.0-4.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[823.5]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","21","441030","0.0-3.0-4.0-1.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","22","445061","0.0-3.0-4.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[832.0999999940395]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","23","445580","0.0-3.0-4.0-1.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","24","449630","0.0-3.0-4.0-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[926.0999999940395]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","25","450140","0.0-3.0-4.0-1.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","26","463653","0.0-3.0-5.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","3630.1000000089407","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","27","475901","0.0-3.0-5.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","3117.8999999910593","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","28","489762","0.0-3.0-5.0-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","2678","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","29","497967","0.0-3.0-5.0-0.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1843.1000000089407","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","30","502007","0.0-3.0-6.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1203]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","31","502510","0.0-3.0-6.0-1.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","32","506541","0.0-3.0-6.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[841.2999999970198]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","33","507060","0.0-3.0-6.0-1.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","34","511081","0.0-3.0-6.0-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[911.5]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","35","511599","0.0-3.0-6.0-1.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","36","515630","0.0-3.0-6.0-0.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[474.29999999701977]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","37","516150","0.0-3.0-6.0-1.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","38","534278","0.0-3.0-7.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1284.2000000029802","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","39","543458","0.0-3.0-7.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","855.5","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","40","549510","0.0-3.0-8.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1263.3999999910593,1728.2999999970198]","./assets/img/space/6.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","41","550020","0.0-3.0-8.0-1.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","42","556080","0.0-3.0-8.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1337.699999988079,1629.699999988079]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","43","556600","0.0-3.0-8.0-1.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","44","562630","0.0-3.0-8.0-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1960.6000000089407,1790.5]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","45","563150","0.0-3.0-8.0-1.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","46","569210","0.0-3.0-8.0-0.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1337.5,1619.4000000059605]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","47","569720","0.0-3.0-8.0-1.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","48","573734","0.0-3.0-8.0-0.4","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","true","","","","","[]","./assets/img/space/10.jpg","[]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","","","","","",""
"html-keyboard-response","49","574242","0.0-3.0-8.0-1.4","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","50","586609","0.0-3.0-9.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1957.9000000059605","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","51","595358","0.0-3.0-9.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1586.3999999910593","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","52","599378","0.0-3.0-10.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1789.2000000029802]","./assets/img/space/catch/0.jpg","[""ArrowDown""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","true","","","","","","","","","",""
"html-keyboard-response","53","599897","0.0-3.0-10.0-1.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","54","603929","0.0-3.0-10.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[883.7000000029802]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","55","604449","0.0-3.0-10.0-1.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","56","608478","0.0-3.0-10.0-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1348.0999999940395]","./assets/img/space/catch/2.jpg","[""ArrowUp""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","","","","","",""
"html-keyboard-response","57","608988","0.0-3.0-10.0-1.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","58","616035","0.0-3.0-11.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1513.0999999940395","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","59","639486","0.0-3.0-11.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1833.2000000029802","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","60","662475","0.0-3.0-11.0-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","692","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"audio-button-response","61","670523","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","62","687750","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","17151","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","0","4","","","","","",""
"comp-q","63","695751","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","2642","<p>Incorrect! Please try again. Remember to count the number of high pitched beeps only. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","64","703752","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","65","729427","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","25674","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","0","beep chest","","","","true","","","","50","0","0","","","","","",""
"comp-q","66","736561","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1797.7999999970198","<p>Incorrect! Please try again. Remember to count the number of high pitched beeps only. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","67","744561","0.0-3.0-12.0-0.2-0.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","68","752657","0.0-3.0-12.0-0.2-1.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","8092","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","beep chest","","","","false","","","","50","0","6","","","","","",""
"comp-q","69","759821","0.0-3.0-12.0-0.2-2.2","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","2949.7999999970198","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","70","767861","0.0-3.0-12.0-0.3-0.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","71","775418","0.0-3.0-12.0-0.3-1.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","7554","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","5","beep chest","","","","false","","","","50","0","5","","","","","",""
"comp-q","72","783789","0.0-3.0-12.0-0.3-2.3","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","3035","<p>Incorrect! Please try again. Remember to count the number of high pitched beeps only. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","73","791783","0.0-3.0-12.0-0.4-0.4","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","74","797673","0.0-3.0-12.0-0.4-1.4","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","5887","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","0","4","","","","","",""
"comp-q","75","805287","0.0-3.0-12.0-0.4-2.4","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","3422.6000000089407","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"learning-instructions","76","818484","0.0-3.0-13.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","2879.5999999940395","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","77","833896","0.0-3.0-14.0-0.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1820.6000000089407","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","78","840847","0.0-3.0-14.0-0.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1283.2000000029802","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","79","855860","0.0-3.0-14.0-1.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","[112]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","80","862631","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1476.800000011921","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","81","872280","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","6465.5","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","82","888709","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","1664.6000000089407","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","83","894732","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1701.2000000029802,1284.2000000029802]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","84","895251","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","85","901311","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","65e862f844f1b7a803bb3c5a","4","null","null","true","","false","","","","","[1438.6000000089407,1084.2999999970198]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
