"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"html-keyboard-response","93","519403","0.0-3.0-15.0-4.0-1.1","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","94","523407","0.0-3.0-15.0-4.0-0.2","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1220]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","[""22_3""]","","","","2","","",""
"html-keyboard-response","95","523908","0.0-3.0-15.0-4.0-1.2","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","96","527912","0.0-3.0-15.0-4.0-0.3","pilot_wm_v1","null","8","null","null","false","","false","","","","","[887]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""19_0""]","","","","3","","",""
"html-keyboard-response","97","528413","0.0-3.0-15.0-4.0-1.3","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","98","534176","0.0-3.0-15.0-4.0-2.3-0.3","pilot_wm_v1","null","8","null","null","false","","","","","","","5761","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","5","","","","","false","","","","50","82","77","","","",""
"learning-instructions","99","542306","0.0-3.0-15.0-6.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","100","558327","0.0-3.0-15.0-6.0-0.1","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","101","559329","0.0-3.0-15.0-7.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","102","560330","0.0-3.0-15.0-7.0-1.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","103","561332","0.0-3.0-15.0-7.0-2.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","104","562333","0.0-3.0-15.0-7.0-3.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","105","562982","0.0-3.0-15.0-8.0","pilot_wm_v1","null","8","null","null","false","","false","","","","","[646.5]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
"html-keyboard-response","106","563484","0.0-3.0-15.0-9.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","107","576877","0.0-3.0-15.0-10.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","108","577878","0.0-3.0-15.0-11.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","109","578879","0.0-3.0-15.0-11.0-1.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","110","579880","0.0-3.0-15.0-11.0-2.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","111","580881","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","112","581808","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","null","8","null","null","false","","false","","","","","[922.9000000022352]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","113","582311","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","114","584031","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1713.5999999977648]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","115","584532","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","116","590559","0.0-3.0-16.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","1442.0999999977648","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","",""
"comp-q","117","597674","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","1517.0999999977648","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","118","606924","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","null","8","null","null","false","","","","","","","2585.699999999255","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","119","615317","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","null","8","null","null","false","","","","","","","1261.699999999255","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","120","621763","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","null","8","null","null","false","","","","","","","1200.8999999985099","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","121","628430","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","null","8","null","null","false","","","","","","","817.6999999992549","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","1","comp_question","","","","false","","","","","","","","","",""
"comp-q","122","636273","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","null","8","null","null","false","","","","","","","1534.3999999985099","<p> <b>Incorrect.</b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","123","643141","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","null","8","null","null","false","","","","","","","1042.800000000745","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","",""
"comp-q","124","650875","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","null","8","null","null","false","","","","","","","1288.6000000014901","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","125","657153","0.0-3.0-17.0-0.4-0.4","pilot_wm_v1","null","8","null","null","false","","","","","","","751.1000000014901","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","126","671934","0.0-3.0-17.0-0.4-1.4","pilot_wm_v1","null","8","null","null","false","","","","","","","3542.60000000149","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","",""
"learning-instructions","127","683122","0.0-3.0-18.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","1333.0999999977648","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","128","687164","0.0-4.0-0.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","1268.9000000022352","<p> This time you are searching for treasure in the <b>canyon</b>.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","129","705273","0.0-4.0-0.0-0.1","pilot_wm_v1","null","8","null","null","false","","","","","","","806.3000000007451","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","130","720453","0.0-4.0-1.0-0.0","pilot_wm_v1","null","8","null","null","false","","","","","","","455.8999999985099","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","131","726457","0.0-4.0-2.0-0.0","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1301.5,619.5]","./assets/img/canyon/memory/20.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","0","revaluation","1",""
"html-keyboard-response","132","726962","0.0-4.0-2.0-1.0","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","1","","",""
"revaluation","133","730969","0.0-4.0-2.0-0.1","pilot_wm_v1","null","8","null","null","false","","false","","","","","[848.2000000029802]","./assets/img/canyon/catch/6.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","2","revaluation","1",""
"html-keyboard-response","134","731471","0.0-4.0-2.0-1.1","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","3","","",""
"revaluation","135","737476","0.0-4.0-2.0-0.2","pilot_wm_v1","null","8","null","null","false","","false","","","","","[815.1999999992549,813.7000000029802]","./assets/img/canyon/memory/37.jpg","[""ArrowDown"",""ArrowLeft""]","value training","canyon","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","","","","","4","revaluation","1",""
"html-keyboard-response","136","737978","0.0-4.0-2.0-1.2","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","5","","",""
"revaluation","137","743982","0.0-4.0-2.0-0.3","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1406.199999999255,762.6999999992549]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowRight""]","value training","canyon","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","6","revaluation","1",""
"html-keyboard-response","138","744484","0.0-4.0-2.0-1.3","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","7","","",""
"revaluation","139","750489","0.0-4.0-2.0-0.4","pilot_wm_v1","null","8","null","null","false","","false","","","","","[898.9000000022352,677]","./assets/img/canyon/memory/3.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","8","revaluation","1",""
"html-keyboard-response","140","750991","0.0-4.0-2.0-1.4","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","9","","",""
"revaluation","141","754999","0.0-4.0-2.0-0.5","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1002.3000000007451]","./assets/img/canyon/catch/2.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","10","revaluation","1",""
"html-keyboard-response","142","755501","0.0-4.0-2.0-1.5","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","11","","",""
"revaluation","143","761505","0.0-4.0-2.0-0.6","pilot_wm_v1","null","8","null","null","false","","false","","","","","[959.8000000007451,850.2000000029802]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","12","revaluation","1",""
"html-keyboard-response","144","762007","0.0-4.0-2.0-1.6","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","13","","",""
"revaluation","145","768015","0.0-4.0-2.0-0.7","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1137.1000000014901,896.1999999992549]","./assets/img/canyon/memory/15.jpg","[""ArrowDown"",""ArrowRight""]","value training","canyon","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","14","revaluation","1",""
"html-keyboard-response","146","768517","0.0-4.0-2.0-1.7","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"revaluation","147","774525","0.0-4.0-2.0-0.8","pilot_wm_v1","null","8","null","null","false","","false","","","","","[964.9000000022352,1196.800000000745]","./assets/img/canyon/memory/41.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","16","revaluation","1",""
"html-keyboard-response","148","775028","0.0-4.0-2.0-1.8","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
"revaluation","149","781037","0.0-4.0-2.0-0.9","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1121.6000000014901,618.3000000007451]","./assets/img/canyon/memory/40.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","18","revaluation","1",""
"html-keyboard-response","150","781539","0.0-4.0-2.0-1.9","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"revaluation","151","785546","0.0-4.0-2.0-0.10","pilot_wm_v1","null","8","null","null","false","","false","","","","","[632.3000000007451]","./assets/img/canyon/catch/4.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","20","revaluation","1",""
"html-keyboard-response","152","786048","0.0-4.0-2.0-1.10","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"revaluation","153","792053","0.0-4.0-2.0-0.11","pilot_wm_v1","null","8","null","null","false","","false","","","","","[768.0999999977648,416.30000000074506]","./assets/img/canyon/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","22","revaluation","1",""
"html-keyboard-response","154","792555","0.0-4.0-2.0-1.11","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"revaluation","155","796561","0.0-4.0-2.0-0.12","pilot_wm_v1","null","8","null","null","false","","false","","","","","[753]","./assets/img/canyon/catch/1.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","24","revaluation","1",""
"html-keyboard-response","156","797062","0.0-4.0-2.0-1.12","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"revaluation","157","803068","0.0-4.0-2.0-0.13","pilot_wm_v1","null","8","null","null","false","","false","","","","","[1025.3999999985099,367.6000000014901]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","26","revaluation","1",""
"html-keyboard-response","158","803570","0.0-4.0-2.0-1.13","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"revaluation","159","807580","0.0-4.0-2.0-0.14","pilot_wm_v1","null","8","null","null","false","","false","","","","","[652.8000000007451]","./assets/img/canyon/catch/5.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","28","revaluation","1",""
"html-keyboard-response","160","808083","0.0-4.0-2.0-1.14","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"revaluation","161","814093","0.0-4.0-2.0-0.15","pilot_wm_v1","null","8","null","null","false","","false","","","","","[795.3000000007451,586]","./assets/img/canyon/memory/3.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","30","revaluation","1",""
"html-keyboard-response","162","814595","0.0-4.0-2.0-1.15","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","163","820604","0.0-4.0-2.0-0.16","pilot_wm_v1","null","8","null","null","false","","false","","","","","[612.2000000029802,782]","./assets/img/canyon/memory/28.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","32","revaluation","1",""
"html-keyboard-response","164","821106","0.0-4.0-2.0-1.16","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","165","827114","0.0-4.0-2.0-0.17","pilot_wm_v1","null","8","null","null","false","","false","","","","","[903.6000000014901,398.6000000014901]","./assets/img/canyon/memory/13.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","34","revaluation","1",""
"html-keyboard-response","166","827616","0.0-4.0-2.0-1.17","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","167","833624","0.0-4.0-2.0-0.18","pilot_wm_v1","null","8","null","null","false","","false","","","","","[796.4000000022352,337.69999999925494]","./assets/img/canyon/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","36","revaluation","1",""
"html-keyboard-response","168","834127","0.0-4.0-2.0-1.18","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","169","840133","0.0-4.0-2.0-0.19","pilot_wm_v1","null","8","null","null","false","","false","","","","","[698.7999999970198,451.5999999977648]","./assets/img/canyon/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","38","revaluation","1",""
"html-keyboard-response","170","840635","0.0-4.0-2.0-1.19","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","171","846644","0.0-4.0-2.0-0.20","pilot_wm_v1","null","8","null","null","false","","false","","","","","[593.1999999992549,446.0999999977648]","./assets/img/canyon/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","40","revaluation","1",""
"html-keyboard-response","172","847145","0.0-4.0-2.0-1.20","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","173","853154","0.0-4.0-2.0-0.21","pilot_wm_v1","null","8","null","null","false","","false","","","","","[678.3999999985099,255.5]","./assets/img/canyon/memory/13.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","42","revaluation","1",""
"html-keyboard-response","174","853656","0.0-4.0-2.0-1.21","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","175","859664","0.0-4.0-2.0-0.22","pilot_wm_v1","null","8","null","null","false","","false","","","","","[896.1000000014901,331.30000000074506]","./assets/img/canyon/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","44","revaluation","1",""
"html-keyboard-response","176","860166","0.0-4.0-2.0-1.22","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","177","866175","0.0-4.0-2.0-0.23","pilot_wm_v1","null","8","null","null","false","","false","","","","","[880,332.19999999925494]","./assets/img/canyon/memory/1.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","46","revaluation","1",""
"html-keyboard-response","178","866676","0.0-4.0-2.0-1.23","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","179","872681","0.0-4.0-2.0-0.24","pilot_wm_v1","null","8","null","null","false","","false","","","","","[745.9000000022352,429.80000000074506]","./assets/img/canyon/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","48","revaluation","1",""
"html-keyboard-response","180","873183","0.0-4.0-2.0-1.24","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","181","879194","0.0-4.0-2.0-0.25","pilot_wm_v1","null","8","null","null","false","","false","","","","","[988.8999999985099,460.29999999701977]","./assets/img/canyon/memory/20.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","50","revaluation","1",""
"html-keyboard-response","182","879697","0.0-4.0-2.0-1.25","pilot_wm_v1","null","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","183","885706","0.0-4.0-2.0-0.26","pilot_wm_v1","null","8","null","null","false","","false","","","","","[849.3999999985099,297.0999999977648]","./assets/img/canyon/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","52","revaluation","1",""
