"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"learning-instructions","10","149403","0.0-3.0-1.0-0.5","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","5530.0999999996275","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","11","159812","0.0-3.0-1.0-0.6","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1615.0999999996275","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","12","167493","0.0-3.0-1.0-0.7","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","654.0999999996275","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","13","171510","0.0-3.0-2.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1672.5999999996275]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","14","172012","0.0-3.0-2.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","15","176022","0.0-3.0-2.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1742.199999999255]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","16","176525","0.0-3.0-2.0-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","17","180534","0.0-3.0-2.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1549.9000000003725]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","18","181038","0.0-3.0-2.0-1.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","19","186272","0.0-3.0-3.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","537.9000000003725","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","20","190278","0.0-3.0-4.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[961.8999999985099]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","21","190781","0.0-3.0-4.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","22","194790","0.0-3.0-4.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[646.7999999988824]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","23","195294","0.0-3.0-4.0-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","24","199303","0.0-3.0-4.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[510.3999999985099]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","25","199806","0.0-3.0-4.0-1.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","26","212480","0.0-3.0-5.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","2832.5999999996275","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","27","225404","0.0-3.0-5.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","3803.7999999988824","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","28","237659","0.0-3.0-5.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1087.5999999996275","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","29","244859","0.0-3.0-5.0-0.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","847.5","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","30","248866","0.0-3.0-6.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[887.1999999992549]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","31","249369","0.0-3.0-6.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","32","253379","0.0-3.0-6.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[707.2000000011176]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","33","253882","0.0-3.0-6.0-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","34","257891","0.0-3.0-6.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[716.5]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","35","258394","0.0-3.0-6.0-1.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","36","262403","0.0-3.0-6.0-0.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[373.80000000074506]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","37","262906","0.0-3.0-6.0-1.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","38","282833","0.0-3.0-7.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","3132","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","39","292082","0.0-3.0-7.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1000.7000000011176","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","40","298089","0.0-3.0-8.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1272.699999999255,472.19999999925494]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","41","298592","0.0-3.0-8.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","42","304603","0.0-3.0-8.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[635.6999999992549,621.5]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","43","305106","0.0-3.0-8.0-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","44","311114","0.0-3.0-8.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1015.6999999992549,625.2999999988824]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","45","311617","0.0-3.0-8.0-1.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","46","317629","0.0-3.0-8.0-0.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[603.8000000007451,985.6000000014901]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","47","318132","0.0-3.0-8.0-1.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","48","324142","0.0-3.0-8.0-0.4","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[574.9000000003725,612.1999999992549]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","49","324645","0.0-3.0-8.0-1.4","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","50","336584","0.0-3.0-9.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1611.4000000003725","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","51","344354","0.0-3.0-9.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","614.7999999988824","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","52","348361","0.0-3.0-10.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1132]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","53","348865","0.0-3.0-10.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","54","352873","0.0-3.0-10.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1132]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","55","353376","0.0-3.0-10.0-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","56","357382","0.0-3.0-10.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1395.4000000003725]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","57","357886","0.0-3.0-10.0-1.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","58","364221","0.0-3.0-11.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","816.5999999996275","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","59","389684","0.0-3.0-11.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","3857.4000000003725","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","60","412542","0.0-3.0-11.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","567.9000000003725","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"audio-button-response","61","420582","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","62","424722","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","4133","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","beep chest","","","","false","","","","50","0","6","","","","","",""
"comp-q","63","430769","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1834.5999999996275","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","64","438811","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","65","441551","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","2737","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","0","4","","","","","",""
"comp-q","66","447618","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1883.5999999996275","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"learning-instructions","67","459067","0.0-3.0-13.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1140.3999999985099","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","68","473221","0.0-3.0-14.0-0.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","578.6000000014901","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","69","480094","0.0-3.0-14.0-0.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1207.9000000003725","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","70","495104","0.0-3.0-14.0-1.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","[90]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","71","501796","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1437.4000000003725","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","72","506085","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1108.300000000745","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","73","522099","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","1265.699999999255","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","74","528107","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1363.199999999255,721.8999999985099]","./assets/img/space/11.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","75","528611","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","76","534622","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[480.5,622.2999999988824]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","77","535126","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","78","541135","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","true","","","","","[913.1999999992549]","./assets/img/space/13.jpg","[""ArrowUp""]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","79","541638","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","80","547650","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[943.5,759.3000000007451]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","81","548153","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","82","554164","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[614.0999999996275,637]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","83","554667","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","84","560677","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","6664215e9a4fc14231f523c6","3","null","null","true","","false","","","","","[1067.699999999255,1026.199999999255]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
