"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","84","496855","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[899.3999999761581,336.59999990463257]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","85","497361","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","501385","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[918.7999999523163]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","87","501891","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","88","516172","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","901.8999999761581","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","89","528564","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","763.5","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","90","532587","0.0-3.0-15.0-4.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[1836.1000000238419]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""22_3""]","","","","0","","",""
"html-keyboard-response","91","533109","0.0-3.0-15.0-4.0-1.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","92","537130","0.0-3.0-15.0-4.0-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","true","","","","","[]","./assets/img/space/animals/cat.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","","[""19_0""]","","","","1","","",""
"html-keyboard-response","93","537637","0.0-3.0-15.0-4.0-1.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","94","541648","0.0-3.0-15.0-4.0-0.2","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[642]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","[""21_1""]","","","","2","","",""
"html-keyboard-response","95","542150","0.0-3.0-15.0-4.0-1.2","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","96","546173","0.0-3.0-15.0-4.0-0.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[496.1999999284744]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""20_0""]","","","","3","","",""
"html-keyboard-response","97","546689","0.0-3.0-15.0-4.0-1.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","98","551657","0.0-3.0-15.0-4.0-2.3-0.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","4965","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","5","beep chest","","","","false","","","","50","82","77","","","",""
"learning-instructions","99","559784","0.0-3.0-15.0-6.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","100","575781","0.0-3.0-15.0-6.0-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","101","576788","0.0-3.0-15.0-7.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","102","577802","0.0-3.0-15.0-7.0-1.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","103","578814","0.0-3.0-15.0-7.0-2.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","104","579827","0.0-3.0-15.0-7.0-3.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","105","580450","0.0-3.0-15.0-8.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[617.8000000715256]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
"html-keyboard-response","106","580952","0.0-3.0-15.0-9.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","107","594330","0.0-3.0-15.0-10.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","108","595343","0.0-3.0-15.0-11.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","109","596359","0.0-3.0-15.0-11.0-1.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","110","597363","0.0-3.0-15.0-11.0-2.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","111","598365","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","112","599094","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[722.6999999284744]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","113","599608","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","114","600259","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[647.1000000238419]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","115","600769","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","116","607407","0.0-3.0-16.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","2058.100000023842","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","",""
"comp-q","117","615556","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","2577.100000023842","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","0","comp_question","","","","false","","","","","","","","","",""
"comp-q","118","623815","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1725.2999999523163","<p> <b>Incorrect.</b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","119","630714","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1334.6999999284744","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","120","640322","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","2951.600000023842","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","121","649135","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1695.7000000476837","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","122","656118","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1748.3999999761581","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","123","663287","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1317.1999999284744","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","",""
"comp-q","124","672255","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","2524.899999976158","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","125","679066","0.0-3.0-17.0-0.4-0.4","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1286.5","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","0","comp_question","","","","false","","","","","","","","","",""
"comp-q","126","692222","0.0-3.0-17.0-0.4-1.4","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","2061.8000000715256","<p> <b>Incorrect.</b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","127","699579","0.0-3.0-17.0-0.5-0.5","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1852.5","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","128","714676","0.0-3.0-17.0-0.5-1.5","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","3870.6999999284744","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","",""
"learning-instructions","129","725732","0.0-3.0-18.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1205.7999999523163","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","130","730669","0.0-4.0-0.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","2232.7999999523163","<p> This time you are searching for treasure in the <b>ocean</b>.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","131","749848","0.0-4.0-0.0-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1892.5999999046326","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","132","766389","0.0-4.0-1.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","1800.7999999523163","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","133","772430","0.0-4.0-2.0-0.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[1647.2000000476837,538]","./assets/img/ocean/memory/32.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","0","original","1",""
"html-keyboard-response","134","772946","0.0-4.0-2.0-1.0","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","1","","",""
"revaluation","135","778972","0.0-4.0-2.0-0.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[347.39999997615814,417.89999997615814]","./assets/img/ocean/memory/7.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","2","original","1",""
"html-keyboard-response","136","779485","0.0-4.0-2.0-1.1","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","3","","",""
"revaluation","137","785507","0.0-4.0-2.0-0.2","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[279.39999997615814,338.89999997615814]","./assets/img/ocean/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","4","original","1",""
"html-keyboard-response","138","786011","0.0-4.0-2.0-1.2","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","5","","",""
"revaluation","139","792038","0.0-4.0-2.0-0.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[379.2999999523163,329.89999997615814]","./assets/img/ocean/memory/25.jpg","[""ArrowDown"",""ArrowLeft""]","value training","ocean","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","","","","","6","original","1",""
"html-keyboard-response","140","792541","0.0-4.0-2.0-1.3","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","7","","",""
"revaluation","141","798567","0.0-4.0-2.0-0.4","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[423.39999997615814,311.7999999523163]","./assets/img/ocean/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","8","original","1",""
"html-keyboard-response","142","799079","0.0-4.0-2.0-1.4","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","9","","",""
"revaluation","143","805107","0.0-4.0-2.0-0.5","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[646.1999999284744,299.2000000476837]","./assets/img/ocean/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","10","original","1",""
"html-keyboard-response","144","805616","0.0-4.0-2.0-1.5","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","11","","",""
"revaluation","145","809627","0.0-4.0-2.0-0.6","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[695.7000000476837]","./assets/img/ocean/catch/0.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","12","original","1",""
"html-keyboard-response","146","810138","0.0-4.0-2.0-1.6","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","13","","",""
"revaluation","147","816150","0.0-4.0-2.0-0.7","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[671.6000000238419,293.90000009536743]","./assets/img/ocean/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","14","original","1",""
"html-keyboard-response","148","816654","0.0-4.0-2.0-1.7","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"revaluation","149","822677","0.0-4.0-2.0-0.8","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[670,380.5]","./assets/img/ocean/memory/25.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","16","original","1",""
"html-keyboard-response","150","823185","0.0-4.0-2.0-1.8","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
"revaluation","151","829211","0.0-4.0-2.0-0.9","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[966.7999999523163,415.40000009536743]","./assets/img/ocean/memory/10.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","18","original","1",""
"html-keyboard-response","152","829714","0.0-4.0-2.0-1.9","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"revaluation","153","835757","0.0-4.0-2.0-0.10","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[654.1999999284744,331.60000002384186]","./assets/img/ocean/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","20","original","1",""
"html-keyboard-response","154","836274","0.0-4.0-2.0-1.10","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"revaluation","155","842298","0.0-4.0-2.0-0.11","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[686.8999999761581,403.40000009536743]","./assets/img/ocean/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","22","original","1",""
"html-keyboard-response","156","842805","0.0-4.0-2.0-1.11","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"revaluation","157","848819","0.0-4.0-2.0-0.12","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[1085.3999999761581,520.4000000953674]","./assets/img/ocean/memory/23.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","24","original","1",""
"html-keyboard-response","158","849330","0.0-4.0-2.0-1.12","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"revaluation","159","855344","0.0-4.0-2.0-0.13","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[713.6000000238419,333.10000002384186]","./assets/img/ocean/memory/13.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","26","original","1",""
"html-keyboard-response","160","855850","0.0-4.0-2.0-1.13","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"revaluation","161","861872","0.0-4.0-2.0-0.14","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[716.5,400.3000000715256]","./assets/img/ocean/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","28","original","1",""
"html-keyboard-response","162","862382","0.0-4.0-2.0-1.14","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"revaluation","163","868413","0.0-4.0-2.0-0.15","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[417.2000000476837,379.7999999523163]","./assets/img/ocean/memory/10.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","30","original","1",""
"html-keyboard-response","164","868920","0.0-4.0-2.0-1.15","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","165","874951","0.0-4.0-2.0-0.16","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","false","","","","","[368.09999990463257,534.2000000476837]","./assets/img/ocean/memory/2.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","32","original","1",""
"html-keyboard-response","166","875466","0.0-4.0-2.0-1.16","pilot_wm_v1","65f5a84b838dcc1ac14602f2","5","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
