"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"html-keyboard-response","85","481083","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","485091","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[611.8000000715256]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","87","485594","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","88","513504","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","14966.899999976158","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","89","527784","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","2653.399999976158","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","90","531790","0.0-3.0-15.0-4.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[947.3000000715256]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""22_3""]","","","","0","","",""
"html-keyboard-response","91","532293","0.0-3.0-15.0-4.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","92","536302","0.0-3.0-15.0-4.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1035.8000000715256]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""19_0""]","","","","1","","",""
"html-keyboard-response","93","536806","0.0-3.0-15.0-4.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","94","540813","0.0-3.0-15.0-4.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1685.3000000715256]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""20_0""]","","","","2","","",""
"html-keyboard-response","95","541315","0.0-3.0-15.0-4.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","96","545322","0.0-3.0-15.0-4.0-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1284.8000000715256]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""21_1""]","","","","3","","",""
"html-keyboard-response","97","545825","0.0-3.0-15.0-4.0-1.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","98","548618","0.0-3.0-15.0-4.0-2.3-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","2788","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","82","78","","","",""
"learning-instructions","99","556733","0.0-3.0-15.0-6.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","100","572728","0.0-3.0-15.0-6.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","101","573731","0.0-3.0-15.0-7.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","102","574734","0.0-3.0-15.0-7.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","103","575737","0.0-3.0-15.0-7.0-2.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","104","576739","0.0-3.0-15.0-7.0-3.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","105","577164","0.0-3.0-15.0-8.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[421.10000002384186]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
"html-keyboard-response","106","577668","0.0-3.0-15.0-9.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","107","591034","0.0-3.0-15.0-10.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","108","592038","0.0-3.0-15.0-11.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","109","593041","0.0-3.0-15.0-11.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","110","594044","0.0-3.0-15.0-11.0-2.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","111","595045","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","112","595590","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[537.5]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","113","596092","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","114","596720","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[626.1999999284744]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","115","597222","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","116","603318","0.0-3.0-16.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1522.6000000238419","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","",""
"comp-q","117","609651","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","763.6000000238419","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","118","617901","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1606.5","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","119","625683","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","668.6000000238419","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","120","632535","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1632.5","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","121","638784","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","403.89999997615814","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","",""
"comp-q","122","646452","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1231.6000000238419","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","123","652617","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","647.8999999761581","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","124","665534","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1698.1999999284744","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","",""
"learning-instructions","125","676567","0.0-3.0-18.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1189.7000000476837","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","126","680152","0.0-4.0-0.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","886.5","<p> This time you are searching for treasure in the <b>ocean</b>.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","127","697970","0.0-4.0-0.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","548.2000000476837","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","128","714451","0.0-4.0-1.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","1750.1999999284744","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","129","720460","0.0-4.0-2.0-0.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[775.1000000238419,595]","./assets/img/ocean/memory/17.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","17","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowRight","false","","","","","0","revaluation","1",""
"html-keyboard-response","130","720963","0.0-4.0-2.0-1.0","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","1","","",""
"revaluation","131","726971","0.0-4.0-2.0-0.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1397.4000000953674,575.7000000476837]","./assets/img/ocean/memory/19.jpg","[""ArrowDown"",""ArrowLeft""]","value training","ocean","5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowDown,ArrowLeft","false","","","","","2","revaluation","1",""
"html-keyboard-response","132","727474","0.0-4.0-2.0-1.1","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","3","","",""
"revaluation","133","733487","0.0-4.0-2.0-0.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[524.1999999284744,578.7999999523163]","./assets/img/ocean/memory/1.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp,ArrowRight","false","","","","","4","revaluation","1",""
"html-keyboard-response","134","733990","0.0-4.0-2.0-1.2","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","5","","",""
"revaluation","135","740001","0.0-4.0-2.0-0.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[877,432.10000002384186]","./assets/img/ocean/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","6","revaluation","1",""
"html-keyboard-response","136","740504","0.0-4.0-2.0-1.3","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","7","","",""
"revaluation","137","746514","0.0-4.0-2.0-0.4","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[965.5,506.7000000476837]","./assets/img/ocean/memory/31.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","8","revaluation","1",""
"html-keyboard-response","138","747017","0.0-4.0-2.0-1.4","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","9","","",""
"revaluation","139","753026","0.0-4.0-2.0-0.5","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[990.6000000238419,472.39999997615814]","./assets/img/ocean/memory/8.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","10","revaluation","1",""
"html-keyboard-response","140","753530","0.0-4.0-2.0-1.5","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","11","","",""
"revaluation","141","757537","0.0-4.0-2.0-0.6","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1006.5999999046326]","./assets/img/ocean/catch/5.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","12","revaluation","1",""
"html-keyboard-response","142","758039","0.0-4.0-2.0-1.6","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","13","","",""
"revaluation","143","764052","0.0-4.0-2.0-0.7","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1092.2999999523163,482]","./assets/img/ocean/memory/7.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","14","revaluation","1",""
"html-keyboard-response","144","764561","0.0-4.0-2.0-1.7","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"revaluation","145","768568","0.0-4.0-2.0-0.8","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[652.3000000715256]","./assets/img/ocean/catch/2.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","16","revaluation","1",""
"html-keyboard-response","146","769072","0.0-4.0-2.0-1.8","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
"revaluation","147","775083","0.0-4.0-2.0-0.9","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1235,534.8999999761581]","./assets/img/ocean/memory/21.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","18","revaluation","1",""
"html-keyboard-response","148","775586","0.0-4.0-2.0-1.9","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"revaluation","149","781600","0.0-4.0-2.0-0.10","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1775.1000000238419,425.1999999284744]","./assets/img/ocean/memory/27.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","20","revaluation","1",""
"html-keyboard-response","150","782102","0.0-4.0-2.0-1.10","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"revaluation","151","788113","0.0-4.0-2.0-0.11","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1390.6999999284744,496.1999999284744]","./assets/img/ocean/memory/22.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","22","revaluation","1",""
"html-keyboard-response","152","788616","0.0-4.0-2.0-1.11","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"revaluation","153","794624","0.0-4.0-2.0-0.12","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[1702.7999999523163,447]","./assets/img/ocean/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","24","revaluation","1",""
"html-keyboard-response","154","795127","0.0-4.0-2.0-1.12","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"revaluation","155","799135","0.0-4.0-2.0-0.13","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[714.1000000238419]","./assets/img/ocean/catch/4.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","26","revaluation","1",""
"html-keyboard-response","156","799638","0.0-4.0-2.0-1.13","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"revaluation","157","805648","0.0-4.0-2.0-0.14","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[823.8999999761581,381.60000002384186]","./assets/img/ocean/memory/16.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","28","revaluation","1",""
"html-keyboard-response","158","806151","0.0-4.0-2.0-1.14","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"revaluation","159","810158","0.0-4.0-2.0-0.15","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","true","","","","","[]","./assets/img/ocean/memory/14.jpg","[]","value training","ocean","-5","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","","false","","","","","30","revaluation","1",""
"html-keyboard-response","160","810662","0.0-4.0-2.0-1.15","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","161","816672","0.0-4.0-2.0-0.16","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[700.6000000238419,330.8000000715256]","./assets/img/ocean/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","32","revaluation","1",""
"html-keyboard-response","162","817175","0.0-4.0-2.0-1.16","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","163","821183","0.0-4.0-2.0-0.17","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[642.7000000476837]","./assets/img/ocean/catch/7.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","34","revaluation","1",""
"html-keyboard-response","164","821686","0.0-4.0-2.0-1.17","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","165","827696","0.0-4.0-2.0-0.18","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[982.7000000476837,400.2000000476837]","./assets/img/ocean/memory/15.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","36","revaluation","1",""
"html-keyboard-response","166","828200","0.0-4.0-2.0-1.18","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","167","834211","0.0-4.0-2.0-0.19","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","false","","","","","[709.3999999761581,303.2999999523163]","./assets/img/ocean/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","38","revaluation","1",""
"html-keyboard-response","168","834714","0.0-4.0-2.0-1.19","pilot_wm_v1","66377b92cc73b915298b1bf5","8","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
