"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","numberMissed","duration","trial_num","condition","order","bonus"
"learning-instructions","10","94303","0.0-3.0-1.0-0.6","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","955.7999999999884","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","11","102520","0.0-3.0-1.0-0.7","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1193.600000000035","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","12","106534","0.0-3.0-2.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","true","","","","","[]","./assets/img/space/0.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","","","","","",""
"html-keyboard-response","13","107038","0.0-3.0-2.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","14","111046","0.0-3.0-2.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[673.5]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","15","111548","0.0-3.0-2.0-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","16","115556","0.0-3.0-2.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[703.2000000000116]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","","","","","",""
"html-keyboard-response","17","116059","0.0-3.0-2.0-1.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","18","122088","0.0-3.0-3.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1337","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","19","126094","0.0-3.0-4.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[478.70000000001164]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","20","126597","0.0-3.0-4.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","21","130604","0.0-3.0-4.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[714.3999999999651]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","22","131107","0.0-3.0-4.0-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","23","135114","0.0-3.0-4.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[797.1000000000349]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","","","","","",""
"html-keyboard-response","24","135617","0.0-3.0-4.0-1.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","25","146904","0.0-3.0-5.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1449.600000000035","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","26","157422","0.0-3.0-5.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1401","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","27","171338","0.0-3.0-5.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","2751.0999999999767","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","28","178739","0.0-3.0-5.0-0.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1053","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","29","182750","0.0-3.0-6.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[489.70000000001164]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","30","183252","0.0-3.0-6.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","31","187259","0.0-3.0-6.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[473.29999999998836]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","32","187761","0.0-3.0-6.0-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","33","191769","0.0-3.0-6.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[550.2000000000116]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","","","",""
"html-keyboard-response","34","192271","0.0-3.0-6.0-1.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","35","196278","0.0-3.0-6.0-0.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[462.80000000004657]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","","","",""
"html-keyboard-response","36","196782","0.0-3.0-6.0-1.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","37","219607","0.0-3.0-7.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","6032.900000000023","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","38","228824","0.0-3.0-7.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","971.5999999999767","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","39","234833","0.0-3.0-8.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[744.2000000000116,869.8000000000466]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","40","235336","0.0-3.0-8.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","41","241344","0.0-3.0-8.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[874.2000000000116,1184.9000000000233]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","42","241846","0.0-3.0-8.0-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","43","247854","0.0-3.0-8.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[1146.899999999965,643.2999999999884]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","44","248357","0.0-3.0-8.0-1.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","45","254366","0.0-3.0-8.0-0.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[1121.899999999965,1041.2000000000116]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","46","254868","0.0-3.0-8.0-1.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","47","260877","0.0-3.0-8.0-0.4","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[1188.5999999999767,564]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","48","261379","0.0-3.0-8.0-1.4","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","49","277275","0.0-3.0-9.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","5565.599999999977","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","50","285127","0.0-3.0-9.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","697.0999999999767","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","51","289133","0.0-3.0-10.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[870.3000000000466]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","52","289635","0.0-3.0-10.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","53","293643","0.0-3.0-10.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[783.2999999999884]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","54","294145","0.0-3.0-10.0-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","55","298152","0.0-3.0-10.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[667.9000000000233]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","","","",""
"html-keyboard-response","56","298654","0.0-3.0-10.0-1.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"learning-instructions","57","305294","0.0-3.0-11.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1123.8000000000466","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","58","329078","0.0-3.0-11.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","2182.4000000000233","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","59","352912","0.0-3.0-11.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1547","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"audio-button-response","60","360955","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","61","364430","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","3468","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","beep chest","","","","false","","","","50","0","6","","","","","",""
"comp-q","62","370214","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1576.0999999999767","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"audio-button-response","63","378262","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","","","",""
"html-slider-response","64","380497","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","2233","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","beep chest","","","","false","","","","50","0","4","","","","","",""
"comp-q","65","385597","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","918.0999999999767","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep answer","","","","","","","","","","","","","","","",""
"learning-instructions","66","398197","0.0-3.0-13.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","2291.5999999999767","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","67","412681","0.0-3.0-14.0-0.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","918.4000000000233","<p> After you explore a place to find treasure, it will be time to play a different game. </p>
            <p> During this game, red dots will appear on the screen and fall down slowly. </p>
            <p><b> You must click on them before they reach the bottom. </b></p>
            <img src='./assets/img/instructions/dotGame.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","68","419314","0.0-3.0-14.0-0.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","970.9000000000233","<p> For every dot you click, you will earn additional treasure. </p>
            <p> Let’s try practicing that now. </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","69","434322","0.0-3.0-14.0-1.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","[55]","","","rest practice","","10","","","","","","","","","0","15000","","","",""
"learning-instructions","70","440382","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","805.5","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","71","444416","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","855","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","","","",""
"learning-instructions","72","460750","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","1588.4000000000233","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","","","",""
"revaluation","73","466756","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[805.2999999999302,1026.3000000000466]","./assets/img/space/11.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
"html-keyboard-response","74","467258","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","75","473266","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[629.8000000000466,1198.6999999999534]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","76","473768","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","77","479777","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[679.1999999999534,523]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","78","480279","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","79","486289","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[515.8000000000466,921.0999999999767]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","80","486792","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","81","492801","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[745.8000000000466,546.4000000000233]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","","","",""
"html-keyboard-response","82","493304","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","","",""
"revaluation","83","499313","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","66572731cb06ce43c72bdf8a","4","null","null","true","","false","","","","","[519.1999999999534,507.5999999999767]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","","","",""
