"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"html-keyboard-response","93","810729","0.0-3.0-15.0-4.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","94","814736","0.0-3.0-15.0-4.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[989.6000000238419]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""20_0""]","","","","2","","",""
"html-keyboard-response","95","815239","0.0-3.0-15.0-4.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","96","819245","0.0-3.0-15.0-4.0-0.3","pilot_wm_v1","null","7","null","null","false","","false","","","","","[748.6999999880791]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","[""22_3""]","","","","3","","",""
"html-keyboard-response","97","819748","0.0-3.0-15.0-4.0-1.3","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","98","822645","0.0-3.0-15.0-4.0-2.3-0.3","pilot_wm_v1","null","7","null","null","false","","","","","","","2895","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","","","","","false","","","","50","82","78","","","",""
"learning-instructions","99","830764","0.0-3.0-15.0-6.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","100","846753","0.0-3.0-15.0-6.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","101","847756","0.0-3.0-15.0-7.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","102","848759","0.0-3.0-15.0-7.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","103","849762","0.0-3.0-15.0-7.0-2.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","104","850765","0.0-3.0-15.0-7.0-3.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","105","851339","0.0-3.0-15.0-8.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[570.5]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","","","",""
"html-keyboard-response","106","851840","0.0-3.0-15.0-9.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","107","865201","0.0-3.0-15.0-10.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","108","866204","0.0-3.0-15.0-11.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","109","867206","0.0-3.0-15.0-11.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","110","868209","0.0-3.0-15.0-11.0-2.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","111","869211","0.0-3.0-15.0-11.0-3.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","112","869681","0.0-3.0-15.0-12.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[466.10000002384186]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","113","870182","0.0-3.0-15.0-12.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","114","870654","0.0-3.0-15.0-12.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[467.2000000476837]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","","","",""
"html-keyboard-response","115","871155","0.0-3.0-15.0-12.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","116","876933","0.0-3.0-16.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1209.9000000357628","<p> Before you start, we're going to ask you a few questions about how the game works. </p>","","instructions","","","","","","","","","","","","","",""
"comp-q","117","884443","0.0-3.0-17.0-0.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1935.7999999523163","<p> <b> True or False? </b> </p>
            <p> There can be 50 pieces of treasure in a given animal's chest. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","118","892492","0.0-3.0-17.0-0.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1403.1000000238419","<p> <b> That's right! </b> The amount of treasure in each chest can range from 0 to 40 pieces. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","119","900374","0.0-3.0-17.0-0.1-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","779.0999999642372","<p> <b> True or False? </b> </p><p> In this game, all animals have the same amount of treasure in their left and right chests. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","120","906536","0.0-3.0-17.0-0.1-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","940.5","<p> <b> That's right! </b> Animals have different amounts of treasure in their treasure chests. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","121","913198","0.0-3.0-17.0-0.2-0.2","pilot_wm_v1","null","7","null","null","false","","","","","","","829.5999999642372","<p> <b> True or False? </b> </p><p> The same animal will always be there if you go up in the same place. </p>","0","comp_question","","","","true","","","","","","","","","",""
"comp-q","122","920935","0.0-3.0-17.0-0.2-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","1307.3999999761581","<p> <b> That's right! </b> One animal lives in the upper part and one lives in the lower part of every place. </p>","0","comp_answer","","","","","","","","","","","","","",""
"comp-q","123","929695","0.0-3.0-17.0-0.3-0.3","pilot_wm_v1","null","7","null","null","false","","","","","","","3246","<p> <b> True or False? </b> </p><p> If you see a different picture, it means you are in a new place. </p>","1","comp_question","","","","true","","","","","","","","","",""
"comp-q","124","951907","0.0-3.0-17.0-0.3-1.3","pilot_wm_v1","null","7","null","null","false","","","","","","","11004.899999976158","<p> <b> That's right! </b> Lots of different images may show the same place. For example,  you may see three different images that all remind you that you are in outer space. </p>","0","comp_answer","","","","","","","","","","","","","",""
"learning-instructions","125","963771","0.0-3.0-18.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","2026.300000011921","<p> Good job. Remember to do your best because the amount of treasure you earn will be converted into bonus money. </p>
            <p> It’s time to start the real game! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","126","967320","0.0-4.0-0.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","849.8000000119209","<p> This time you are searching for treasure in the <b>ocean</b>.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","127","985609","0.0-4.0-0.0-0.1","pilot_wm_v1","null","7","null","null","false","","","","","","","1015.8000000119209","<p><b>New</b> animals with <b>new</b> treasure chests live here. You need to explore to discover where the animal with the best treasure chest is.</p>
                    <p> Like before, once you figure out which animal has the chest with the most treasure, you should try to get to that animal and select that chest! </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","128","1001536","0.0-4.0-1.0-0.0","pilot_wm_v1","null","7","null","null","false","","","","","","","1198.800000011921","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","129","1007544","0.0-4.0-2.0-0.0","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1284.4000000357628,680.6999999880791]","./assets/img/ocean/memory/16.jpg","[""ArrowUp"",""ArrowRight""]","value training","ocean","10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowRight","false","","","","","0","original","1",""
"html-keyboard-response","130","1008050","0.0-4.0-2.0-1.0","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","1","","",""
"revaluation","131","1014057","0.0-4.0-2.0-0.1","pilot_wm_v1","null","7","null","null","false","","false","","","","","[813.2999999523163,250.19999998807907]","./assets/img/ocean/memory/22.jpg","[""ArrowUp"",""ArrowLeft""]","value training","ocean","23","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowUp,ArrowLeft","false","","","","","2","original","1",""
"html-keyboard-response","132","1014560","0.0-4.0-2.0-1.1","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","3","","",""
"revaluation","133","1020570","0.0-4.0-2.0-0.2","pilot_wm_v1","null","7","null","null","false","","false","","","","","[722.1000000238419,482.2000000476837]","./assets/img/ocean/memory/35.jpg","[""ArrowDown"",""ArrowLeft""]","value training","ocean","8","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown,ArrowLeft","false","","","","","4","original","1",""
"html-keyboard-response","134","1021074","0.0-4.0-2.0-1.2","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","5","","",""
"revaluation","135","1027083","0.0-4.0-2.0-0.3","pilot_wm_v1","null","7","null","null","false","","false","","","","","[358.39999997615814,272.19999998807907]","./assets/img/ocean/memory/10.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","6","original","1",""
"html-keyboard-response","136","1027585","0.0-4.0-2.0-1.3","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","7","","",""
"revaluation","137","1031592","0.0-4.0-2.0-0.4","pilot_wm_v1","null","7","null","null","false","","false","","","","","[708.3999999761581]","./assets/img/ocean/catch/4.jpg","[""ArrowDown""]","value training","ocean","-10","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","false","ArrowDown","true","","","","","8","original","1",""
"html-keyboard-response","138","1032094","0.0-4.0-2.0-1.4","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","9","","",""
"revaluation","139","1038103","0.0-4.0-2.0-0.5","pilot_wm_v1","null","7","null","null","false","","false","","","","","[885.1000000238419,377.30000001192093]","./assets/img/ocean/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","10","original","1",""
"html-keyboard-response","140","1038605","0.0-4.0-2.0-1.5","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","11","","",""
"revaluation","141","1044614","0.0-4.0-2.0-0.6","pilot_wm_v1","null","7","null","null","false","","false","","","","","[607.6000000238419,311.7000000476837]","./assets/img/ocean/memory/29.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","12","original","1",""
"html-keyboard-response","142","1045115","0.0-4.0-2.0-1.6","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","13","","",""
"revaluation","143","1051124","0.0-4.0-2.0-0.7","pilot_wm_v1","null","7","null","null","false","","false","","","","","[796.1999999880791,382.30000001192093]","./assets/img/ocean/memory/36.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","14","original","1",""
"html-keyboard-response","144","1051626","0.0-4.0-2.0-1.7","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","15","","",""
"revaluation","145","1057634","0.0-4.0-2.0-0.8","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1827.3999999761581,390.0999999642372]","./assets/img/ocean/memory/14.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","16","original","1",""
"html-keyboard-response","146","1058136","0.0-4.0-2.0-1.8","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","17","","",""
"revaluation","147","1064143","0.0-4.0-2.0-0.9","pilot_wm_v1","null","7","null","null","false","","false","","","","","[705.5,443.5]","./assets/img/ocean/memory/26.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","18","original","1",""
"html-keyboard-response","148","1064646","0.0-4.0-2.0-1.9","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"revaluation","149","1070654","0.0-4.0-2.0-0.10","pilot_wm_v1","null","7","null","null","false","","false","","","","","[962.5999999642372,296.10000002384186]","./assets/img/ocean/memory/22.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","20","original","1",""
"html-keyboard-response","150","1071157","0.0-4.0-2.0-1.10","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"revaluation","151","1077165","0.0-4.0-2.0-0.11","pilot_wm_v1","null","7","null","null","false","","false","","","","","[811.9000000357628,294.7000000476837]","./assets/img/ocean/memory/34.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","22","original","1",""
"html-keyboard-response","152","1077668","0.0-4.0-2.0-1.11","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"revaluation","153","1083678","0.0-4.0-2.0-0.12","pilot_wm_v1","null","7","null","null","false","","false","","","","","[688.8000000119209,485.89999997615814]","./assets/img/ocean/memory/23.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","24","original","1",""
"html-keyboard-response","154","1084181","0.0-4.0-2.0-1.12","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"revaluation","155","1088187","0.0-4.0-2.0-0.13","pilot_wm_v1","null","7","null","null","false","","false","","","","","[765.1999999880791]","./assets/img/ocean/catch/2.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","26","original","1",""
"html-keyboard-response","156","1088690","0.0-4.0-2.0-1.13","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"revaluation","157","1094699","0.0-4.0-2.0-0.14","pilot_wm_v1","null","7","null","null","false","","false","","","","","[823.1000000238419,303.7999999523163]","./assets/img/ocean/memory/10.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","28","original","1",""
"html-keyboard-response","158","1095201","0.0-4.0-2.0-1.14","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"revaluation","159","1099208","0.0-4.0-2.0-0.15","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1382]","./assets/img/ocean/catch/7.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","30","original","1",""
"html-keyboard-response","160","1099712","0.0-4.0-2.0-1.15","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","161","1105719","0.0-4.0-2.0-0.16","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1014.0999999642372,334]","./assets/img/ocean/memory/9.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","32","original","1",""
"html-keyboard-response","162","1106222","0.0-4.0-2.0-1.16","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","163","1112230","0.0-4.0-2.0-0.17","pilot_wm_v1","null","7","null","null","false","","false","","","","","[793.3000000119209,265.0999999642372]","./assets/img/ocean/memory/1.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","34","original","1",""
"html-keyboard-response","164","1112732","0.0-4.0-2.0-1.17","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","165","1118740","0.0-4.0-2.0-0.18","pilot_wm_v1","null","7","null","null","false","","false","","","","","[708.1999999880791,426.89999997615814]","./assets/img/ocean/memory/26.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","36","original","1",""
"html-keyboard-response","166","1119242","0.0-4.0-2.0-1.18","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","167","1123250","0.0-4.0-2.0-0.19","pilot_wm_v1","null","7","null","null","false","","false","","","","","[529.6999999880791]","./assets/img/ocean/catch/0.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","38","original","1",""
"html-keyboard-response","168","1123753","0.0-4.0-2.0-1.19","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","169","1129762","0.0-4.0-2.0-0.20","pilot_wm_v1","null","7","null","null","false","","false","","","","","[683.3000000119209,296.9000000357628]","./assets/img/ocean/memory/41.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","40","original","1",""
"html-keyboard-response","170","1130265","0.0-4.0-2.0-1.20","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","171","1136274","0.0-4.0-2.0-0.21","pilot_wm_v1","null","7","null","null","false","","false","","","","","[581,266.19999998807907]","./assets/img/ocean/memory/9.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","42","original","1",""
"html-keyboard-response","172","1136777","0.0-4.0-2.0-1.21","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","173","1140783","0.0-4.0-2.0-0.22","pilot_wm_v1","null","7","null","null","false","","false","","","","","[715.8999999761581]","./assets/img/ocean/catch/1.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","44","original","1",""
"html-keyboard-response","174","1141286","0.0-4.0-2.0-1.22","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","175","1147294","0.0-4.0-2.0-0.23","pilot_wm_v1","null","7","null","null","false","","false","","","","","[1022.6999999880791,260.60000002384186]","./assets/img/ocean/memory/20.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","46","original","1",""
"html-keyboard-response","176","1147797","0.0-4.0-2.0-1.23","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","177","1151803","0.0-4.0-2.0-0.24","pilot_wm_v1","null","7","null","null","false","","false","","","","","[640.5]","./assets/img/ocean/catch/3.jpg","[""spaceBar""]","value training","ocean","0","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","spaceBar","true","","","","","48","original","1",""
"html-keyboard-response","178","1152306","0.0-4.0-2.0-1.24","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","179","1158313","0.0-4.0-2.0-0.25","pilot_wm_v1","null","7","null","null","false","","false","","","","","[612.8000000119209,239.4000000357628]","./assets/img/ocean/memory/29.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","50","original","1",""
"html-keyboard-response","180","1158816","0.0-4.0-2.0-1.25","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","181","1164824","0.0-4.0-2.0-0.26","pilot_wm_v1","null","7","null","null","false","","false","","","","","[646.1000000238419,232.39999997615814]","./assets/img/ocean/memory/20.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","52","original","1",""
"html-keyboard-response","182","1165327","0.0-4.0-2.0-1.26","pilot_wm_v1","null","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","183","1171337","0.0-4.0-2.0-0.27","pilot_wm_v1","null","7","null","null","false","","false","","","","","[759.3999999761581,350.80000001192093]","./assets/img/ocean/memory/15.jpg","[""ArrowDown"",""ArrowRight""]","value training","ocean","30","{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}","true","ArrowDown,ArrowRight","false","","","","","54","original","1",""
