"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","33","198775","0.0-3.0-6.0-0.2","pilot_wm_v1","null","6","null","null","false","","false","","","","","[758]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","","","",""
"html-keyboard-response","34","199278","0.0-3.0-6.0-1.2","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","35","203285","0.0-3.0-6.0-0.3","pilot_wm_v1","null","6","null","null","false","","false","","","","","[1168.7000000029802]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","","","",""
"html-keyboard-response","36","203788","0.0-3.0-6.0-1.3","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","37","222381","0.0-3.0-7.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1747.5","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","232284","0.0-3.0-7.0-0.1","pilot_wm_v1","null","6","null","null","false","","","","","","","1611.8999999985099","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","39","238289","0.0-3.0-8.0-0.0","pilot_wm_v1","null","6","null","null","false","","false","","","","","[570.2999999970198,688]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","40","238790","0.0-3.0-8.0-1.0","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","41","244796","0.0-3.0-8.0-0.1","pilot_wm_v1","null","6","null","null","false","","false","","","","","[753.1999999955297,502.1000000014901]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","42","245297","0.0-3.0-8.0-1.1","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","43","251304","0.0-3.0-8.0-0.2","pilot_wm_v1","null","6","null","null","false","","false","","","","","[745.5,481.3999999985099]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","44","251806","0.0-3.0-8.0-1.2","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","45","257812","0.0-3.0-8.0-0.3","pilot_wm_v1","null","6","null","null","false","","false","","","","","[491.6000000014901,1012.6999999955297]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","46","258314","0.0-3.0-8.0-1.3","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","47","264322","0.0-3.0-8.0-0.4","pilot_wm_v1","null","6","null","null","false","","false","","","","","[479,754.2000000029802]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","48","264824","0.0-3.0-8.0-1.4","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","49","276711","0.0-3.0-9.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1571.5999999940395","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","50","285582","0.0-3.0-9.0-0.1","pilot_wm_v1","null","6","null","null","false","","","","","","","1662.7999999970198","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","51","289588","0.0-3.0-10.0-0.0","pilot_wm_v1","null","6","null","null","false","","false","","","","","[811.6000000014901]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","52","290090","0.0-3.0-10.0-1.0","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","53","294097","0.0-3.0-10.0-0.1","pilot_wm_v1","null","6","null","null","false","","false","","","","","[489.90000000596046]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","54","294599","0.0-3.0-10.0-1.1","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","55","298605","0.0-3.0-10.0-0.2","pilot_wm_v1","null","6","null","null","false","","false","","","","","[597.2000000029802]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","56","299108","0.0-3.0-10.0-1.2","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","57","306212","0.0-3.0-11.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1564.8000000044703","<p> Sometimes, you will come across a special kind of treasure chest that requires a password. </p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","58","330572","0.0-3.0-11.0-0.1","pilot_wm_v1","null","6","null","null","false","","","","","","","2702","<p> Your friend will send you the password using a series of beeps so that you can open the chest and earn treasure. </p>
            <p> You will hear two kinds of beeps, a high beep and a low beep. </p>
            <p> You should report the number of high beeps that you heard before seeing the chest. </p>
            <img src='./assets/img/instructions/listen.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","59","353800","0.0-3.0-11.0-0.2","pilot_wm_v1","null","6","null","null","false","","","","","","","914.2999999970198","<p> For example, if you hear this series of beeps, you should report 4 as the password using the slider. </p>
            <p> After reporting a password for a chest, you should count the high beeps again starting from 0. </p>
            <p> Let's try practicing that now. </p>","","instructions","","","","","","","","","","","","","",""
"audio-button-response","60","361900","0.0-3.0-12.0-0.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","null","./assets/audio/beeps/practice_6.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","61","367988","0.0-3.0-12.0-0.0-1.0","pilot_wm_v1","null","6","null","null","false","","","","","","","6078","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","6","","","","","false","","","","50","0","6","","","",""
"comp-q","62","374350","0.0-3.0-12.0-0.0-2.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1563.7000000029802","<p>Correct! There were 6 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","",""
"audio-button-response","63","382927","0.0-3.0-12.0-0.1-0.1","pilot_wm_v1","null","6","null","null","false","","","","","","","null","./assets/audio/beeps/practice_4.wav","null","","","","","","","","","","","","","","",""
"html-slider-response","64","388071","0.0-3.0-12.0-0.1-1.1","pilot_wm_v1","null","6","null","null","false","","","","","","","5141","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","4","","","","","false","","","","50","0","4","","","",""
"comp-q","65","394391","0.0-3.0-12.0-0.1-2.1","pilot_wm_v1","null","6","null","null","false","","","","","","","1446.7999999970198","<p>Correct! There were 4 high pitched beeps before you saw the chest. </p>","0","beep_answer","","","","","","","","","","","","","",""
"learning-instructions","66","406522","0.0-3.0-13.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1203.5","<p> Good job! In the real game we will not tell you if you entered the right password. </p>
            <p> Do your best, the treasure you earn from these chests will also give you extra bonus money. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","67","413263","0.0-3.0-15.0-0.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1425.7999999970198","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","68","417885","0.0-3.0-15.0-0.0-0.1","pilot_wm_v1","null","6","null","null","false","","","","","","","1397.3999999985099","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","69","434581","0.0-3.0-15.0-1.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1865.8000000044703","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","","","",""
"revaluation","70","440588","0.0-3.0-15.0-2.0-0.0","pilot_wm_v1","null","6","null","null","false","","false","","","","","[845.0999999940395,664.6000000014901]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","71","441090","0.0-3.0-15.0-2.0-1.0","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","72","447095","0.0-3.0-15.0-2.0-0.1","pilot_wm_v1","null","6","null","null","false","","false","","","","","[534.2999999970198,477.3999999985099]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","73","447596","0.0-3.0-15.0-2.0-1.1","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","74","453603","0.0-3.0-15.0-2.0-0.2","pilot_wm_v1","null","6","null","null","false","","false","","","","","[458.6000000014901,543.3000000044703]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","75","454105","0.0-3.0-15.0-2.0-1.2","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","76","460111","0.0-3.0-15.0-2.0-0.3","pilot_wm_v1","null","6","null","null","false","","false","","","","","[1047.1999999955297,684.3999999985099]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","77","460613","0.0-3.0-15.0-2.0-1.3","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","78","466620","0.0-3.0-15.0-2.0-0.4","pilot_wm_v1","null","6","null","null","false","","false","","","","","[926.2000000029802,399.8999999985099]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","79","467122","0.0-3.0-15.0-2.0-1.4","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","80","473129","0.0-3.0-15.0-2.0-0.5","pilot_wm_v1","null","6","null","null","false","","false","","","","","[588.8999999985099,544.6000000014901]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","","","",""
"html-keyboard-response","81","473630","0.0-3.0-15.0-2.0-1.5","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","82","479638","0.0-3.0-15.0-2.0-0.6","pilot_wm_v1","null","6","null","null","false","","false","","","","","[511.29999999701977,380.8999999985099]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","","","",""
"html-keyboard-response","83","480139","0.0-3.0-15.0-2.0-1.6","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","84","486147","0.0-3.0-15.0-2.0-0.7","pilot_wm_v1","null","6","null","null","false","","false","","","","","[559.5,423.6000000014901]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","","","",""
"html-keyboard-response","85","486648","0.0-3.0-15.0-2.0-1.7","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","86","490654","0.0-3.0-15.0-2.0-0.8","pilot_wm_v1","null","6","null","null","false","","false","","","","","[783.2000000029802]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","","","",""
"html-keyboard-response","87","491156","0.0-3.0-15.0-2.0-1.8","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","88","505633","0.0-3.0-15.0-3.0-0.0","pilot_wm_v1","null","6","null","null","false","","","","","","","1548.6000000014901","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","89","563127","0.0-3.0-15.0-3.0-0.1","pilot_wm_v1","null","6","null","null","false","","","","","","","45269","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","90","567134","0.0-3.0-15.0-4.0-0.0","pilot_wm_v1","null","6","null","null","false","","true","","","","","[]","./assets/img/space/animals/rabbit.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","","[""21_1""]","","","","0","","",""
"html-keyboard-response","91","567641","0.0-3.0-15.0-4.0-1.0","pilot_wm_v1","null","6","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","92","571647","0.0-3.0-15.0-4.0-0.1","pilot_wm_v1","null","6","null","null","false","","false","","","","","[826.2999999970198]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","[""20_0""]","","","","1","","",""
