"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"memory-trial","574","1968041","0.0-5.0-4.0-0.44","spark_pilot_norest","8553","2","8","Male","","","false","","","","1164","./assets/img/ocean/memory/5.jpg","maybe_new","memory","","10","","true","","","","","96","3","new",""
"html-keyboard-response","575","1968543","0.0-5.0-4.0-1.44","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","97","","",""
"memory-trial","576","1970399","0.0-5.0-4.0-0.45","spark_pilot_norest","8553","2","8","Male","","","false","","","","853","./assets/img/canyon/memory/4.jpg","maybe_new","memory","","10","","true","","","","","98","3","new",""
"html-keyboard-response","577","1970901","0.0-5.0-4.0-1.45","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","99","","",""
"memory-trial","578","1972396","0.0-5.0-4.0-0.46","spark_pilot_norest","8553","2","8","Male","","","false","","","","491","./assets/img/canyon/memory/24.jpg","maybe_new","memory","","10","","true","","","","","100","3","new",""
"html-keyboard-response","579","1972898","0.0-5.0-4.0-1.46","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","101","","",""
"memory-trial","580","1974545","0.0-5.0-4.0-0.47","spark_pilot_norest","8553","2","8","Male","","","false","","","","644","./assets/img/ocean/memory/31.jpg","maybe_new","memory","","0","","false","","","","","102","3","old",""
"html-keyboard-response","581","1975047","0.0-5.0-4.0-1.47","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","103","","",""
"memory-trial","582","1976636","0.0-5.0-4.0-0.48","spark_pilot_norest","8553","2","8","Male","","","false","","","","586","./assets/img/ocean/memory/17.jpg","maybe_new","memory","","10","","true","","","","","104","3","new",""
"html-keyboard-response","583","1977138","0.0-5.0-4.0-1.48","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","105","","",""
"memory-trial","584","1979021","0.0-5.0-4.0-0.49","spark_pilot_norest","8553","2","8","Male","","","false","","","","880","./assets/img/canyon/memory/38.jpg","maybe_old","memory","","10","","true","","","","","106","2","old",""
"html-keyboard-response","585","1979523","0.0-5.0-4.0-1.49","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","107","","",""
"memory-trial","586","1981632","0.0-5.0-4.0-0.50","spark_pilot_norest","8553","2","8","Male","","","false","","","","1106","./assets/img/canyon/memory/22.jpg","maybe_new","memory","","0","","false","","","","","108","3","old",""
"html-keyboard-response","587","1982134","0.0-5.0-4.0-1.50","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","109","","",""
"memory-trial","588","1983931","0.0-5.0-4.0-0.51","spark_pilot_norest","8553","2","8","Male","","","false","","","","794","./assets/img/ocean/memory/35.jpg","maybe_new","memory","","10","","true","","","","","110","3","new",""
"html-keyboard-response","589","1984433","0.0-5.0-4.0-1.51","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","111","","",""
"memory-trial","590","1986073","0.0-5.0-4.0-0.52","spark_pilot_norest","8553","2","8","Male","","","false","","","","636","./assets/img/ocean/memory/9.jpg","maybe_new","memory","","10","","true","","","","","112","3","new",""
"html-keyboard-response","591","1986576","0.0-5.0-4.0-1.52","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","113","","",""
"memory-trial","592","1988024","0.0-5.0-4.0-0.53","spark_pilot_norest","8553","2","8","Male","","","false","","","","444","./assets/img/canyon/memory/25.jpg","maybe_new","memory","","10","","true","","","","","114","3","new",""
"html-keyboard-response","593","1988526","0.0-5.0-4.0-1.53","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","115","","",""
"memory-trial","594","1990063","0.0-5.0-4.0-0.54","spark_pilot_norest","8553","2","8","Male","","","false","","","","534","./assets/img/ocean/memory/8.jpg","maybe_new","memory","","10","","true","","","","","116","3","new",""
"html-keyboard-response","595","1990565","0.0-5.0-4.0-1.54","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","117","","",""
"memory-trial","596","1992192","0.0-5.0-4.0-0.55","spark_pilot_norest","8553","2","8","Male","","","false","","","","623","./assets/img/canyon/memory/35.jpg","maybe_new","memory","","10","","true","","","","","118","3","new",""
"html-keyboard-response","597","1992694","0.0-5.0-4.0-1.55","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","119","","",""
"memory-trial","598","1994255","0.0-5.0-4.0-0.56","spark_pilot_norest","8553","2","8","Male","","","false","","","","552","./assets/img/canyon/memory/30.jpg","maybe_new","memory","","10","","true","","","","","120","3","new",""
"html-keyboard-response","599","1994758","0.0-5.0-4.0-1.56","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","121","","",""
"memory-trial","600","1996101","0.0-5.0-4.0-0.57","spark_pilot_norest","8553","2","8","Male","","","false","","","","340","./assets/img/canyon/memory/6.jpg","maybe_new","memory","","0","","false","","","","","122","3","old",""
"html-keyboard-response","601","1996604","0.0-5.0-4.0-1.57","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","123","","",""
"memory-trial","602","1998308","0.0-5.0-4.0-0.58","spark_pilot_norest","8553","2","8","Male","","","false","","","","688","./assets/img/ocean/memory/40.jpg","maybe_new","memory","","0","","false","","","","","124","3","old",""
"html-keyboard-response","603","1998810","0.0-5.0-4.0-1.58","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","125","","",""
"memory-trial","604","2000315","0.0-5.0-4.0-0.59","spark_pilot_norest","8553","2","8","Male","","","false","","","","501","./assets/img/canyon/memory/40.jpg","maybe_new","memory","","0","","false","","","","","126","3","old",""
"html-keyboard-response","605","2000817","0.0-5.0-4.0-1.59","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","127","","",""
"memory-trial","606","2002334","0.0-5.0-4.0-0.60","spark_pilot_norest","8553","2","8","Male","","","false","","","","514","./assets/img/canyon/memory/20.jpg","maybe_new","memory","","0","","false","","","","","128","3","old",""
"html-keyboard-response","607","2002836","0.0-5.0-4.0-1.60","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","129","","",""
"memory-trial","608","2004583","0.0-5.0-4.0-0.61","spark_pilot_norest","8553","2","8","Male","","","false","","","","743","./assets/img/canyon/memory/26.jpg","maybe_new","memory","","10","","true","","","","","130","3","new",""
"html-keyboard-response","609","2005085","0.0-5.0-4.0-1.61","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","131","","",""
"memory-trial","610","2006975","0.0-5.0-4.0-0.62","spark_pilot_norest","8553","2","8","Male","","","false","","","","886","./assets/img/canyon/memory/5.jpg","maybe_new","memory","","0","","false","","","","","132","3","old",""
"html-keyboard-response","611","2007477","0.0-5.0-4.0-1.62","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","133","","",""
"memory-trial","612","2009449","0.0-5.0-4.0-0.63","spark_pilot_norest","8553","2","8","Male","","","false","","","","970","./assets/img/canyon/memory/41.jpg","maybe_new","memory","","10","","true","","","","","134","3","new",""
"html-keyboard-response","613","2009952","0.0-5.0-4.0-1.63","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","135","","",""
"memory-trial","614","2012036","0.0-5.0-4.0-0.64","spark_pilot_norest","8553","2","8","Male","","","false","","","","1080","./assets/img/ocean/memory/33.jpg","maybe_new","memory","","0","","false","","","","","136","3","old",""
"html-keyboard-response","615","2012548","0.0-5.0-4.0-1.64","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","137","","",""
"memory-trial","616","2014274","0.0-5.0-4.0-0.65","spark_pilot_norest","8553","2","8","Male","","","false","","","","723","./assets/img/canyon/memory/18.jpg","maybe_old","memory","","10","","true","","","","","138","2","old",""
"html-keyboard-response","617","2014777","0.0-5.0-4.0-1.65","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","139","","",""
"memory-trial","618","2016657","0.0-5.0-4.0-0.66","spark_pilot_norest","8553","2","8","Male","","","false","","","","878","./assets/img/ocean/memory/6.jpg","maybe_new","memory","","0","","false","","","","","140","3","old",""
"html-keyboard-response","619","2017160","0.0-5.0-4.0-1.66","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","141","","",""
"memory-trial","620","2018990","0.0-5.0-4.0-0.67","spark_pilot_norest","8553","2","8","Male","","","false","","","","827","./assets/img/canyon/memory/10.jpg","maybe_new","memory","","10","","true","","","","","142","3","new",""
"html-keyboard-response","621","2019492","0.0-5.0-4.0-1.67","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","143","","",""
"memory-trial","622","2021403","0.0-5.0-4.0-0.68","spark_pilot_norest","8553","2","8","Male","","","false","","","","908","./assets/img/ocean/memory/22.jpg","maybe_new","memory","","10","","true","","","","","144","3","new",""
"html-keyboard-response","623","2021906","0.0-5.0-4.0-1.68","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","145","","",""
"memory-trial","624","2023590","0.0-5.0-4.0-0.69","spark_pilot_norest","8553","2","8","Male","","","false","","","","681","./assets/img/canyon/memory/13.jpg","maybe_new","memory","","0","","false","","","","","146","3","old",""
"html-keyboard-response","625","2024093","0.0-5.0-4.0-1.69","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","147","","",""
"memory-trial","626","2025735","0.0-5.0-4.0-0.70","spark_pilot_norest","8553","2","8","Male","","","false","","","","639","./assets/img/ocean/memory/37.jpg","maybe_old","memory","","0","","false","","","","","148","2","new",""
"html-keyboard-response","627","2026238","0.0-5.0-4.0-1.70","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","149","","",""
"memory-trial","628","2027940","0.0-5.0-4.0-0.71","spark_pilot_norest","8553","2","8","Male","","","false","","","","698","./assets/img/ocean/memory/21.jpg","maybe_new","memory","","0","","false","","","","","150","3","old",""
"html-keyboard-response","629","2028441","0.0-5.0-4.0-1.71","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","151","","",""
"memory-trial","630","2030595","0.0-5.0-4.0-0.72","spark_pilot_norest","8553","2","8","Male","","","false","","","","1150","./assets/img/canyon/memory/16.jpg","maybe_old","memory","","10","","true","","","","","152","2","old",""
"html-keyboard-response","631","2031097","0.0-5.0-4.0-1.72","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","153","","",""
"memory-trial","632","2033111","0.0-5.0-4.0-0.73","spark_pilot_norest","8553","2","8","Male","","","false","","","","1011","./assets/img/ocean/memory/14.jpg","maybe_new","memory","","10","","true","","","","","154","3","new",""
"html-keyboard-response","633","2033614","0.0-5.0-4.0-1.73","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","155","","",""
"memory-trial","634","2035399","0.0-5.0-4.0-0.74","spark_pilot_norest","8553","2","8","Male","","","false","","","","782","./assets/img/canyon/memory/37.jpg","maybe_new","memory","","0","","false","","","","","156","3","old",""
"html-keyboard-response","635","2035901","0.0-5.0-4.0-1.74","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","157","","",""
"memory-trial","636","2037663","0.0-5.0-4.0-0.75","spark_pilot_norest","8553","2","8","Male","","","false","","","","759","./assets/img/ocean/memory/16.jpg","maybe_new","memory","","0","","false","","","","","158","3","old",""
"html-keyboard-response","637","2038165","0.0-5.0-4.0-1.75","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","159","","",""
"memory-trial","638","2040127","0.0-5.0-4.0-0.76","spark_pilot_norest","8553","2","8","Male","","","false","","","","959","./assets/img/canyon/memory/7.jpg","maybe_new","memory","","10","","true","","","","","160","3","new",""
"html-keyboard-response","639","2040630","0.0-5.0-4.0-1.76","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","161","","",""
"memory-trial","640","2042395","0.0-5.0-4.0-0.77","spark_pilot_norest","8553","2","8","Male","","","false","","","","762","./assets/img/ocean/memory/7.jpg","maybe_new","memory","","10","","true","","","","","162","3","new",""
"html-keyboard-response","641","2042908","0.0-5.0-4.0-1.77","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","163","","",""
"memory-trial","642","2044455","0.0-5.0-4.0-0.78","spark_pilot_norest","8553","2","8","Male","","","false","","","","540","./assets/img/ocean/memory/39.jpg","maybe_new","memory","","10","","true","","","","","164","3","new",""
"html-keyboard-response","643","2044957","0.0-5.0-4.0-1.78","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","165","","",""
"memory-trial","644","2046130","0.0-5.0-4.0-0.79","spark_pilot_norest","8553","2","8","Male","","","false","","","","170","./assets/img/ocean/memory/36.jpg","maybe_new","memory","","0","","false","","","","","166","3","old",""
"html-keyboard-response","645","2046632","0.0-5.0-4.0-1.79","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","167","","",""
"memory-trial","646","2048331","0.0-5.0-4.0-0.80","spark_pilot_norest","8553","2","8","Male","","","false","","","","695","./assets/img/canyon/memory/12.jpg","maybe_new","memory","","0","","false","","","","","168","3","old",""
"html-keyboard-response","647","2048832","0.0-5.0-4.0-1.80","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","169","","",""
"memory-trial","648","2050236","0.0-5.0-4.0-0.81","spark_pilot_norest","8553","2","8","Male","","","false","","","","401","./assets/img/canyon/memory/17.jpg","maybe_new","memory","","0","","false","","","","","170","3","old",""
"html-keyboard-response","649","2050738","0.0-5.0-4.0-1.81","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","171","","",""
"memory-trial","650","2052308","0.0-5.0-4.0-0.82","spark_pilot_norest","8553","2","8","Male","","","false","","","","567","./assets/img/ocean/memory/29.jpg","maybe_old","memory","","10","","true","","","","","172","2","old",""
"html-keyboard-response","651","2052810","0.0-5.0-4.0-1.82","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","173","","",""
"memory-trial","652","2054387","0.0-5.0-4.0-0.83","spark_pilot_norest","8553","2","8","Male","","","false","","","","573","./assets/img/canyon/memory/14.jpg","maybe_new","memory","","10","","true","","","","","174","3","new",""
"html-keyboard-response","653","2054890","0.0-5.0-4.0-1.83","spark_pilot_norest","8553","2","8","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","175","","","4"
"learning-instructions","654","2066902","0.0-6.0-0.0-0.0","spark_pilot_norest","8553","2","8","Male","","","","","","","8549.799999952316","Thanks for finishing the game! You earned 3484 points which is worth $4.00 in bonus money","","instructions","","","","","","","","","","","",""
