"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","26","387332","0.0-3.0-5.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","527.5","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","396963","0.0-3.0-5.0-0.1","spark_pilot_norest","8678","2","18","Female","","","","","","","504.19999998807907","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","408748","0.0-3.0-5.0-0.2","spark_pilot_norest","8678","2","18","Female","","","","","","","603.3000000119209","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","416129","0.0-3.0-5.0-0.3","spark_pilot_norest","8678","2","18","Female","","","","","","","1019","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","30","420145","0.0-3.0-6.0-0.0","spark_pilot_norest","8678","2","18","Female","","","false","","","","[631.8000000119209]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","31","420658","0.0-3.0-6.0-1.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","32","424671","0.0-3.0-6.0-0.1","spark_pilot_norest","8678","2","18","Female","","","false","","","","[372.80000001192093]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","33","425176","0.0-3.0-6.0-1.1","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","34","429192","0.0-3.0-6.0-0.2","spark_pilot_norest","8678","2","18","Female","","","false","","","","[368.5999999642372]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","35","429699","0.0-3.0-6.0-1.2","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","36","433720","0.0-3.0-6.0-0.3","spark_pilot_norest","8678","2","18","Female","","","false","","","","[390.19999998807907]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","37","434231","0.0-3.0-6.0-1.3","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","38","452272","0.0-3.0-7.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","1225.699999988079","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","39","461328","0.0-3.0-7.0-0.1","spark_pilot_norest","8678","2","18","Female","","","","","","","799","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","40","467355","0.0-3.0-8.0-0.0","spark_pilot_norest","8678","2","18","Female","","","false","","","","[387.30000001192093,575.4000000357628]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","",""
"html-keyboard-response","41","467866","0.0-3.0-8.0-1.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","42","473896","0.0-3.0-8.0-0.1","spark_pilot_norest","8678","2","18","Female","","","false","","","","[340.39999997615814,493]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","43","474407","0.0-3.0-8.0-1.1","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","44","480431","0.0-3.0-8.0-0.2","spark_pilot_norest","8678","2","18","Female","","","false","","","","[323.89999997615814,475.30000001192093]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","45","480934","0.0-3.0-8.0-1.2","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","46","486961","0.0-3.0-8.0-0.3","spark_pilot_norest","8678","2","18","Female","","","false","","","","[335.80000001192093,344.19999998807907]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","47","487465","0.0-3.0-8.0-1.3","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","48","493496","0.0-3.0-8.0-0.4","spark_pilot_norest","8678","2","18","Female","","","false","","","","[417.80000001192093,441.5]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","49","494007","0.0-3.0-8.0-1.4","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","50","506049","0.0-3.0-9.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","1692.199999988079","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","51","514482","0.0-3.0-9.0-0.1","spark_pilot_norest","8678","2","18","Female","","","","","","","1270","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","52","518494","0.0-3.0-10.0-0.0","spark_pilot_norest","8678","2","18","Female","","","false","","","","[531.1000000238419]","./assets/img/space/catch/0.jpg","[""ArrowUp""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","",""
"html-keyboard-response","53","519001","0.0-3.0-10.0-1.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","54","523021","0.0-3.0-10.0-0.1","spark_pilot_norest","8678","2","18","Female","","","false","","","","[446.5]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","55","523525","0.0-3.0-10.0-1.1","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","56","527545","0.0-3.0-10.0-0.2","spark_pilot_norest","8678","2","18","Female","","","false","","","","[553.1000000238419]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","57","528056","0.0-3.0-10.0-1.2","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","58","534537","0.0-3.0-11.0-0.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","1217.5999999642372","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","59","538544","0.0-3.0-11.0-0.0-0.1","spark_pilot_norest","8678","2","18","Female","","","","","","","819.1999999880791","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","553977","0.0-3.0-11.0-1.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","666.8000000119209","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","61","560006","0.0-3.0-11.0-2.0-0.0","spark_pilot_norest","8678","2","18","Female","","","false","","","","[1436.800000011921,597.8000000119209]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","62","560518","0.0-3.0-11.0-2.0-1.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","63","566545","0.0-3.0-11.0-2.0-0.1","spark_pilot_norest","8678","2","18","Female","","","false","","","","[760.6999999880791,321.60000002384186]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","64","567056","0.0-3.0-11.0-2.0-1.1","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","65","573089","0.0-3.0-11.0-2.0-0.2","spark_pilot_norest","8678","2","18","Female","","","false","","","","[684.6999999880791,375.5]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","66","573596","0.0-3.0-11.0-2.0-1.2","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","67","579620","0.0-3.0-11.0-2.0-0.3","spark_pilot_norest","8678","2","18","Female","","","false","","","","[719.2000000476837,427.5]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","68","580128","0.0-3.0-11.0-2.0-1.3","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","69","586159","0.0-3.0-11.0-2.0-0.4","spark_pilot_norest","8678","2","18","Female","","","false","","","","[755,334.60000002384186]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","70","586671","0.0-3.0-11.0-2.0-1.4","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","71","592693","0.0-3.0-11.0-2.0-0.5","spark_pilot_norest","8678","2","18","Female","","","false","","","","[614.3000000119209,351.5]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","72","593199","0.0-3.0-11.0-2.0-1.5","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","73","599220","0.0-3.0-11.0-2.0-0.6","spark_pilot_norest","8678","2","18","Female","","","false","","","","[665.6999999880791,310.69999998807907]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","74","599727","0.0-3.0-11.0-2.0-1.6","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","75","605752","0.0-3.0-11.0-2.0-0.7","spark_pilot_norest","8678","2","18","Female","","","false","","","","[570.6999999880791,297.69999998807907]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","76","606263","0.0-3.0-11.0-2.0-1.7","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","77","610287","0.0-3.0-11.0-2.0-0.8","spark_pilot_norest","8678","2","18","Female","","","false","","","","[506.30000001192093]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","78","610798","0.0-3.0-11.0-2.0-1.8","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","79","624254","0.0-3.0-11.0-3.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","491.2999999523163","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","80","628267","0.0-3.0-11.0-4.0-0.0","spark_pilot_norest","8678","2","18","Female","","","false","","","","[850.0999999642372]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","81","628772","0.0-3.0-11.0-4.0-1.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","82","632791","0.0-3.0-11.0-4.0-0.1","spark_pilot_norest","8678","2","18","Female","","","false","","","","[841.6000000238419]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","83","633302","0.0-3.0-11.0-4.0-1.1","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","84","637318","0.0-3.0-11.0-4.0-0.2","spark_pilot_norest","8678","2","18","Female","","","false","","","","[468.7000000476837]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","85","637827","0.0-3.0-11.0-4.0-1.2","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","86","641844","0.0-3.0-11.0-4.0-0.3","spark_pilot_norest","8678","2","18","Female","","","false","","","","[415.9000000357628]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","87","642347","0.0-3.0-11.0-4.0-1.3","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","88","650479","0.0-3.0-11.0-5.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","89","666495","0.0-3.0-11.0-5.0-0.1","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","90","667503","0.0-3.0-11.0-6.0-0.0","spark_pilot_norest","8678","2","18","Female","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
