"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","10","200149","0.0-3.0-1.0-0.5","spark_pilot_norest","8674","1","17","Male","","","","","","","3413","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","211492","0.0-3.0-1.0-0.6","spark_pilot_norest","8674","1","17","Male","","","","","","","2497","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","12","221795","0.0-3.0-1.0-0.7","spark_pilot_norest","8674","1","17","Male","","","","","","","3219","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","13","225839","0.0-3.0-2.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1410]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","14","226354","0.0-3.0-2.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","15","230370","0.0-3.0-2.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[924]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","16","230872","0.0-3.0-2.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","17","234886","0.0-3.0-2.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1035]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","18","235400","0.0-3.0-2.0-1.2","spark_pilot_norest","8674","1","17","Male","[{""event"":""blur"",""trial"":0,""time"":3313},{""event"":""focus"",""trial"":1,""time"":78398},{""event"":""fullscreenenter"",""trial"":2,""time"":111760},{""event"":""fullscreenexit"",""trial"":3,""time"":114750},{""event"":""blur"",""trial"":3,""time"":116990},{""event"":""focus"",""trial"":3,""time"":125200},{""event"":""blur"",""trial"":7,""time"":154569},{""event"":""focus"",""trial"":7,""time"":157104},{""event"":""blur"",""trial"":19,""time"":238986},{""event"":""focus"",""trial"":19,""time"":241888}]","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","19","241978","0.0-3.0-3.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","1853","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","20","245983","0.0-3.0-4.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[769]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","21","246494","0.0-3.0-4.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","22","250508","0.0-3.0-4.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[468]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","23","251021","0.0-3.0-4.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","24","255039","0.0-3.0-4.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1082]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","25","255553","0.0-3.0-4.0-1.2","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","26","268270","0.0-3.0-5.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","2815","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","281987","0.0-3.0-5.0-0.1","spark_pilot_norest","8674","1","17","Male","","","","","","","4543","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","296301","0.0-3.0-5.0-0.2","spark_pilot_norest","8674","1","17","Male","","","","","","","3096","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","303616","0.0-3.0-5.0-0.3","spark_pilot_norest","8674","1","17","Male","","","","","","","910","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","30","307633","0.0-3.0-6.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[815]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","31","308137","0.0-3.0-6.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","32","312165","0.0-3.0-6.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[392]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","33","312679","0.0-3.0-6.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","34","316697","0.0-3.0-6.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[253]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","35","317206","0.0-3.0-6.0-1.2","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","36","321211","0.0-3.0-6.0-0.3","spark_pilot_norest","8674","1","17","Male","","","false","","","","[343]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","37","321727","0.0-3.0-6.0-1.3","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","38","341363","0.0-3.0-7.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","2767","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","39","350559","0.0-3.0-7.0-0.1","spark_pilot_norest","8674","1","17","Male","","","","","","","893","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","40","356586","0.0-3.0-8.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[980,338]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","41","357088","0.0-3.0-8.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","42","363119","0.0-3.0-8.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[268,262]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","43","363621","0.0-3.0-8.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","44","369635","0.0-3.0-8.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[682,365]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","45","370149","0.0-3.0-8.0-1.2","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","46","376167","0.0-3.0-8.0-0.3","spark_pilot_norest","8674","1","17","Male","","","false","","","","[521,296]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","47","376681","0.0-3.0-8.0-1.3","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","48","382699","0.0-3.0-8.0-0.4","spark_pilot_norest","8674","1","17","Male","","","false","","","","[550,232]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","49","383200","0.0-3.0-8.0-1.4","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","50","394858","0.0-3.0-9.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","1308","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","51","402831","0.0-3.0-9.0-0.1","spark_pilot_norest","8674","1","17","Male","","","","","","","772","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","52","406853","0.0-3.0-10.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1151]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","53","407369","0.0-3.0-10.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","54","411374","0.0-3.0-10.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[868]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","55","411886","0.0-3.0-10.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","56","415915","0.0-3.0-10.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[571]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","57","416416","0.0-3.0-10.0-1.2","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","58","422868","0.0-3.0-11.0-0.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","1208","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","59","427417","0.0-3.0-11.0-0.0-0.1","spark_pilot_norest","8674","1","17","Male","","","","","","","1329","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","444164","0.0-3.0-11.0-1.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","1924","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","61","450198","0.0-3.0-11.0-2.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1390,622]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","62","450713","0.0-3.0-11.0-2.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","63","456743","0.0-3.0-11.0-2.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[748,378]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","64","457255","0.0-3.0-11.0-2.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","65","463275","0.0-3.0-11.0-2.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[761,301]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","66","463789","0.0-3.0-11.0-2.0-1.2","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","67","469806","0.0-3.0-11.0-2.0-0.3","spark_pilot_norest","8674","1","17","Male","","","false","","","","[723,298]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","68","470309","0.0-3.0-11.0-2.0-1.3","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","69","476326","0.0-3.0-11.0-2.0-0.4","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1159,395]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","70","476828","0.0-3.0-11.0-2.0-1.4","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","71","482833","0.0-3.0-11.0-2.0-0.5","spark_pilot_norest","8674","1","17","Male","","","false","","","","[844,260]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","72","483338","0.0-3.0-11.0-2.0-1.5","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","73","489342","0.0-3.0-11.0-2.0-0.6","spark_pilot_norest","8674","1","17","Male","","","false","","","","[874,547]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","74","489843","0.0-3.0-11.0-2.0-1.6","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","75","495849","0.0-3.0-11.0-2.0-0.7","spark_pilot_norest","8674","1","17","Male","","","false","","","","[799,326]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","76","496349","0.0-3.0-11.0-2.0-1.7","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","77","500353","0.0-3.0-11.0-2.0-0.8","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1078]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","78","500854","0.0-3.0-11.0-2.0-1.8","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","79","515206","0.0-3.0-11.0-3.0-0.0","spark_pilot_norest","8674","1","17","Male","","","","","","","1385","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","80","519228","0.0-3.0-11.0-4.0-0.0","spark_pilot_norest","8674","1","17","Male","","","false","","","","[1734]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","81","519730","0.0-3.0-11.0-4.0-1.0","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","82","523759","0.0-3.0-11.0-4.0-0.1","spark_pilot_norest","8674","1","17","Male","","","false","","","","[926]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","83","524261","0.0-3.0-11.0-4.0-1.1","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","84","528289","0.0-3.0-11.0-4.0-0.2","spark_pilot_norest","8674","1","17","Male","","","false","","","","[396]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","85","528791","0.0-3.0-11.0-4.0-1.2","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","86","532820","0.0-3.0-11.0-4.0-0.3","spark_pilot_norest","8674","1","17","Male","","","false","","","","[443]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","87","533322","0.0-3.0-11.0-4.0-1.3","spark_pilot_norest","8674","1","17","Male","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
