"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","12","131092","0.0-4.0-1.0-0.7","spark_pilot_norest","9998","8","21","Male","","","","","","","","464","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","13","135108","0.0-4.0-2.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1099.000000000029]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","14","135612","0.0-4.0-2.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","15","139616","0.0-4.0-2.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1388]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","16","140119","0.0-4.0-2.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","17","144123","0.0-4.0-2.0-0.2","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[608]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","18","144625","0.0-4.0-2.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","19","150065","0.0-4.0-3.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","757.0000000000291","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","20","154070","0.0-4.0-4.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1105.000000000029]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","21","154572","0.0-4.0-4.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","22","158576","0.0-4.0-4.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1161]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","23","159079","0.0-4.0-4.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","24","163084","0.0-4.0-4.0-0.2","spark_pilot_norest","9998","8","21","Male","","true","","","","","","[]","./assets/img/space/5.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","25","163585","0.0-4.0-4.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","26","174416","0.0-4.0-5.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","1004","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","184167","0.0-4.0-5.0-0.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","642","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","196086","0.0-4.0-5.0-0.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","751","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","202853","0.0-4.0-5.0-0.3","spark_pilot_norest","9998","8","21","Male","","","","","","","","422","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","30","206859","0.0-4.0-6.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[730]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","second stage practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","31","207362","0.0-4.0-6.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","32","211370","0.0-4.0-6.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[635.0000000000291]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","33","211874","0.0-4.0-6.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","34","215883","0.0-4.0-6.0-0.2","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[818.0000000000291]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","35","216385","0.0-4.0-6.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","36","220391","0.0-4.0-6.0-0.3","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[332]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","37","220892","0.0-4.0-6.0-1.3","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","38","238206","0.0-4.0-7.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","522.0000000000291","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","39","246947","0.0-4.0-7.0-0.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","502.9999999999709","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","40","252953","0.0-4.0-8.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1043.000000000029,899]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","41","253455","0.0-4.0-8.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","42","259461","0.0-4.0-8.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[810.9999999999709,651]","./assets/img/space/7.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","43","259963","0.0-4.0-8.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","44","265969","0.0-4.0-8.0-0.2","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[804.9999999999709,669]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","45","266471","0.0-4.0-8.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","46","272477","0.0-4.0-8.0-0.3","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1497,618]","./assets/img/space/9.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","47","272979","0.0-4.0-8.0-1.3","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","48","278986","0.0-4.0-8.0-0.4","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1252,858]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","49","279487","0.0-4.0-8.0-1.4","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","50","290945","0.0-4.0-9.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","1163","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","51","298934","0.0-4.0-9.0-0.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","839","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","52","302939","0.0-4.0-10.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[664.9999999999418]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","53","303441","0.0-4.0-10.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","54","307445","0.0-4.0-10.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[603]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","55","307946","0.0-4.0-10.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","56","311950","0.0-4.0-10.0-0.2","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[437]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","57","312453","0.0-4.0-10.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","58","318225","0.0-4.0-11.0-0.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","543","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","59","322252","0.0-4.0-11.0-0.0-0.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","855","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","337409","0.0-4.0-11.0-1.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","409.9999999999418","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","61","343415","0.0-4.0-11.0-2.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1134.9999999999418,413]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","62","343917","0.0-4.0-11.0-2.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","63","349923","0.0-4.0-11.0-2.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1091,1095]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","64","350423","0.0-4.0-11.0-2.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","65","356429","0.0-4.0-11.0-2.0-0.2","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[643,970]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","66","356930","0.0-4.0-11.0-2.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","67","362936","0.0-4.0-11.0-2.0-0.3","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1115.0000000000582,828.0000000000582]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","68","363437","0.0-4.0-11.0-2.0-1.3","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","69","369443","0.0-4.0-11.0-2.0-0.4","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1234.9999999999418,1009]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","70","369944","0.0-4.0-11.0-2.0-1.4","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","71","375949","0.0-4.0-11.0-2.0-0.5","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1570.9999999999418,972]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","72","376450","0.0-4.0-11.0-2.0-1.5","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","73","382456","0.0-4.0-11.0-2.0-0.6","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[1100,810]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","74","382957","0.0-4.0-11.0-2.0-1.6","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","75","388963","0.0-4.0-11.0-2.0-0.7","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[792,387]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","76","389464","0.0-4.0-11.0-2.0-1.7","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","77","393468","0.0-4.0-11.0-2.0-0.8","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[557.0000000000582]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","78","393970","0.0-4.0-11.0-2.0-1.8","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","79","407843","0.0-4.0-11.0-3.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","977","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","80","411848","0.0-4.0-11.0-4.0-0.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[662]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","81","412349","0.0-4.0-11.0-4.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","82","416353","0.0-4.0-11.0-4.0-0.1","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[411]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","83","416856","0.0-4.0-11.0-4.0-1.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","84","420860","0.0-4.0-11.0-4.0-0.2","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[661]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","85","421362","0.0-4.0-11.0-4.0-1.2","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","86","425367","0.0-4.0-11.0-4.0-0.3","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[627]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","87","425869","0.0-4.0-11.0-4.0-1.3","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","88","433978","0.0-4.0-11.0-5.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","89","449969","0.0-4.0-11.0-5.0-0.1","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","90","450971","0.0-4.0-11.0-6.0-0.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","91","451973","0.0-4.0-11.0-6.0-1.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","92","452975","0.0-4.0-11.0-6.0-2.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","93","453977","0.0-4.0-11.0-6.0-3.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","94","454741","0.0-4.0-11.0-7.0","spark_pilot_norest","9998","8","21","Male","","false","","","","","","[762]","./assets/img/space/15.jpg","[""ArrowDown""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","95","455243","0.0-4.0-11.0-8.0","spark_pilot_norest","9998","8","21","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
