"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"revaluation","41","244691","0.0-4.0-8.0-0.0","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1845,748]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowLeft""]","full practice","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","",""
"html-keyboard-response","42","245192","0.0-4.0-8.0-1.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","43","251196","0.0-4.0-8.0-0.1","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[638,972]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","44","251698","0.0-4.0-8.0-1.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","45","257704","0.0-4.0-8.0-0.2","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[336,989]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","46","258205","0.0-4.0-8.0-1.2","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","47","264211","0.0-4.0-8.0-0.3","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1236.999999999971,631.0000000000582]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","48","264712","0.0-4.0-8.0-1.3","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","49","270717","0.0-4.0-8.0-0.4","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[459.9999999999418,1321.9999999999418]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","50","271219","0.0-4.0-8.0-1.4","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","51","282384","0.0-4.0-9.0-0.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","875","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","52","291473","0.0-4.0-9.0-0.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","1279","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","53","295478","0.0-4.0-10.0-0.0","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1261]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","54","295979","0.0-4.0-10.0-1.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","55","299983","0.0-4.0-10.0-0.1","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[846]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","56","300487","0.0-4.0-10.0-1.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","57","304493","0.0-4.0-10.0-0.2","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[587]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","58","304995","0.0-4.0-10.0-1.2","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","59","311244","0.0-4.0-11.0-0.0-0.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","1022.0000000000582","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","315657","0.0-4.0-11.0-0.0-0.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","1238","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","61","332013","0.0-4.0-11.0-1.0-0.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","734","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","62","338019","0.0-4.0-11.0-2.0-0.0","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1896,661]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","",""
"html-keyboard-response","63","338521","0.0-4.0-11.0-2.0-1.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","64","344525","0.0-4.0-11.0-2.0-0.1","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1070,603]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","65","345027","0.0-4.0-11.0-2.0-1.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","66","351033","0.0-4.0-11.0-2.0-0.2","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[917,515]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","67","351534","0.0-4.0-11.0-2.0-1.2","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","68","357539","0.0-4.0-11.0-2.0-0.3","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1070,1032]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","69","358040","0.0-4.0-11.0-2.0-1.3","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","70","364046","0.0-4.0-11.0-2.0-0.4","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[1343.9999999999418,439]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","71","364547","0.0-4.0-11.0-2.0-1.4","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","72","370553","0.0-4.0-11.0-2.0-0.5","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[903,968]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","73","371054","0.0-4.0-11.0-2.0-1.5","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","74","375060","0.0-4.0-11.0-2.0-0.6","spark_pilot_norest","8357","4","18","Female","","true","","","","","","[]","./assets/img/space/13.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","",""
"html-keyboard-response","75","375561","0.0-4.0-11.0-2.0-1.6","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","76","381566","0.0-4.0-11.0-2.0-0.7","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[641,403.0000000000582]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","77","382068","0.0-4.0-11.0-2.0-1.7","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","78","386072","0.0-4.0-11.0-2.0-0.8","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[683.0000000000582]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","79","386574","0.0-4.0-11.0-2.0-1.8","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","80","400779","0.0-4.0-11.0-3.0-0.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","1308","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","81","404783","0.0-4.0-11.0-4.0-0.0","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[629]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","82","405284","0.0-4.0-11.0-4.0-1.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","83","409288","0.0-4.0-11.0-4.0-0.1","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[547]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","84","409789","0.0-4.0-11.0-4.0-1.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","85","413793","0.0-4.0-11.0-4.0-0.2","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[535]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","86","414295","0.0-4.0-11.0-4.0-1.2","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","87","418299","0.0-4.0-11.0-4.0-0.3","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[592]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","88","418801","0.0-4.0-11.0-4.0-1.3","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","89","427602","0.0-4.0-11.0-5.0-0.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","90","443589","0.0-4.0-11.0-5.0-0.1","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","91","444591","0.0-4.0-11.0-6.0-0.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","92","445593","0.0-4.0-11.0-6.0-1.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","93","446595","0.0-4.0-11.0-6.0-2.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","94","447596","0.0-4.0-11.0-6.0-3.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","95","447992","0.0-4.0-11.0-7.0","spark_pilot_norest","8357","4","18","Female","","false","","","","","","[394.0000000000582]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","",""
"html-keyboard-response","96","448495","0.0-4.0-11.0-8.0","spark_pilot_norest","8357","4","18","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
