"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","19","168888","0.0-4.0-3.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","1589","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","20","172900","0.0-4.0-4.0-0.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[538]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","21","173401","0.0-4.0-4.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","22","177412","0.0-4.0-4.0-0.1","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[700]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","23","177913","0.0-4.0-4.0-1.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","24","181926","0.0-4.0-4.0-0.2","spark_pilot_norest","11480","2","17","Male","","true","","","","","","[]","./assets/img/space/5.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","25","182427","0.0-4.0-4.0-1.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","26","193809","0.0-4.0-5.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","1553","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","204750","0.0-4.0-5.0-0.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","1831","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","220278","0.0-4.0-5.0-0.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","773","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","227469","0.0-4.0-5.0-0.3","spark_pilot_norest","11480","2","17","Male","","","","","","","","840.9999999999709","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","30","231480","0.0-4.0-6.0-0.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[650.0000000000291]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","31","231982","0.0-4.0-6.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","32","235996","0.0-4.0-6.0-0.1","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[679]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","33","236498","0.0-4.0-6.0-1.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","34","240513","0.0-4.0-6.0-0.2","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[1008]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","35","241015","0.0-4.0-6.0-1.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","36","245028","0.0-4.0-6.0-0.3","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[328.9999999999709]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","37","245529","0.0-4.0-6.0-1.3","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","38","265040","0.0-4.0-7.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","1059.0000000000582","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","39","274066","0.0-4.0-7.0-0.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","786","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","40","280077","0.0-4.0-8.0-0.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[640,703.9999999999418]","./assets/img/space/6.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","41","280579","0.0-4.0-8.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","42","286590","0.0-4.0-8.0-0.1","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[490,830]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","43","287092","0.0-4.0-8.0-1.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","44","293106","0.0-4.0-8.0-0.2","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[753,330]","./assets/img/space/8.jpg","[""ArrowDown"",""ArrowLeft""]","full practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","45","293608","0.0-4.0-8.0-1.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","46","299628","0.0-4.0-8.0-0.3","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[703.0000000000582,559]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","47","300130","0.0-4.0-8.0-1.3","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","48","306142","0.0-4.0-8.0-0.4","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[666.9999999999418,252]","./assets/img/space/10.jpg","[""ArrowDown"",""ArrowRight""]","full practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","49","306644","0.0-4.0-8.0-1.4","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","50","335942","0.0-4.0-9.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","19010","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","51","344701","0.0-4.0-9.0-0.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","1612.0000000000582","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","52","348712","0.0-4.0-10.0-0.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[818]","./assets/img/space/catch/0.jpg","[""ArrowUp""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","",""
"html-keyboard-response","53","349214","0.0-4.0-10.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","54","353225","0.0-4.0-10.0-0.1","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[584]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","55","353726","0.0-4.0-10.0-1.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","56","357737","0.0-4.0-10.0-0.2","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[413]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","57","358238","0.0-4.0-10.0-1.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","58","364969","0.0-4.0-11.0-0.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","1502.0000000000582","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","59","369079","0.0-4.0-11.0-0.0-0.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","933","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","384764","0.0-4.0-11.0-1.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","920","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","61","390778","0.0-4.0-11.0-2.0-0.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[814,365]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","62","391281","0.0-4.0-11.0-2.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","63","397293","0.0-4.0-11.0-2.0-0.1","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[687,392]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","64","397795","0.0-4.0-11.0-2.0-1.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","65","403808","0.0-4.0-11.0-2.0-0.2","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[1057,293]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","66","404309","0.0-4.0-11.0-2.0-1.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","67","410321","0.0-4.0-11.0-2.0-0.3","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[574.9999999999418,291]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","68","410823","0.0-4.0-11.0-2.0-1.3","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","69","416838","0.0-4.0-11.0-2.0-0.4","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[517.9999999999418,247]","./assets/img/space/11.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","70","417339","0.0-4.0-11.0-2.0-1.4","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","71","423353","0.0-4.0-11.0-2.0-0.5","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[673,272]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","false","","","","","",""
"html-keyboard-response","72","423854","0.0-4.0-11.0-2.0-1.5","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","73","429867","0.0-4.0-11.0-2.0-0.6","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[416,240.9999999999418]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","74","430368","0.0-4.0-11.0-2.0-1.6","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","75","436380","0.0-4.0-11.0-2.0-0.7","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[941,319]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","76","436880","0.0-4.0-11.0-2.0-1.7","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","77","440893","0.0-4.0-11.0-2.0-0.8","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[692.9999999999418]","./assets/img/space/catch/3.jpg","[""spaceBar""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","78","441394","0.0-4.0-11.0-2.0-1.8","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","79","455359","0.0-4.0-11.0-3.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","947","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","80","459370","0.0-4.0-11.0-4.0-0.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[1079.9999999999418]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","81","459873","0.0-4.0-11.0-4.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","82","463887","0.0-4.0-11.0-4.0-0.1","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[658]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","83","464390","0.0-4.0-11.0-4.0-1.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","84","468401","0.0-4.0-11.0-4.0-0.2","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[613]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","85","468903","0.0-4.0-11.0-4.0-1.2","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","86","472916","0.0-4.0-11.0-4.0-0.3","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[942]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","87","473418","0.0-4.0-11.0-4.0-1.3","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","88","481533","0.0-4.0-11.0-5.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","89","497537","0.0-4.0-11.0-5.0-0.1","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","90","498539","0.0-4.0-11.0-6.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","91","499541","0.0-4.0-11.0-6.0-1.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","92","500542","0.0-4.0-11.0-6.0-2.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","93","501544","0.0-4.0-11.0-6.0-3.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","94","501943","0.0-4.0-11.0-7.0","spark_pilot_norest","11480","2","17","Male","","false","","","","","","[384]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","",""
"html-keyboard-response","95","502445","0.0-4.0-11.0-8.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","96","517331","0.0-4.0-11.0-9.0-0.0","spark_pilot_norest","11480","2","17","Male","","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","",""
