"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","10","121299","0.0-3.0-1.0-0.5","spark_pilot_norest","10685","4","7","Female","","","","","","","1990.800000011921","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","132098","0.0-3.0-1.0-0.6","spark_pilot_norest","10685","4","7","Female","","","","","","","1990.800000011921","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","12","141330","0.0-3.0-1.0-0.7","spark_pilot_norest","10685","4","7","Female","","","","","","","2191.699999988079","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","13","145348","0.0-3.0-2.0-0.0","spark_pilot_norest","10685","4","7","Female","","","false","","","","[1078.6000000238419]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","14","145854","0.0-3.0-2.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","15","149873","0.0-3.0-2.0-0.1","spark_pilot_norest","10685","4","7","Female","","","false","","","","[621.3000000119209]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","16","150381","0.0-3.0-2.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","17","154400","0.0-3.0-2.0-0.2","spark_pilot_norest","10685","4","7","Female","","","false","","","","[1298.699999988079]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","18","154917","0.0-3.0-2.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","19","161833","0.0-3.0-3.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","2155.399999976158","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","20","165850","0.0-3.0-4.0-0.0","spark_pilot_norest","10685","4","7","Female","","","false","","","","[908.5]","./assets/img/space/3.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","21","166351","0.0-3.0-4.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","22","170372","0.0-3.0-4.0-0.1","spark_pilot_norest","10685","4","7","Female","","","false","","","","[382]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","23","170886","0.0-3.0-4.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","24","174904","0.0-3.0-4.0-0.2","spark_pilot_norest","10685","4","7","Female","","","false","","","","[420]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","25","175418","0.0-3.0-4.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","26","187848","0.0-3.0-5.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","2581.5","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","27","200064","0.0-3.0-5.0-0.1","spark_pilot_norest","10685","4","7","Female","","","","","","","3107.100000023842","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","214927","0.0-3.0-5.0-0.2","spark_pilot_norest","10685","4","7","Female","","","","","","","3689","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","224205","0.0-3.0-5.0-0.3","spark_pilot_norest","10685","4","7","Female","","","","","","","2928.600000023842","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","30","228218","0.0-3.0-6.0-0.0","spark_pilot_norest","10685","4","7","Female","","","false","","","","[1470.7999999523163]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","second stage practice","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","31","228733","0.0-3.0-6.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","32","232762","0.0-3.0-6.0-0.1","spark_pilot_norest","10685","4","7","Female","","","false","","","","[532.2999999523163]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","33","233278","0.0-3.0-6.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","34","237306","0.0-3.0-6.0-0.2","spark_pilot_norest","10685","4","7","Female","","","false","","","","[420.39999997615814]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","35","237818","0.0-3.0-6.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","36","241828","0.0-3.0-6.0-0.3","spark_pilot_norest","10685","4","7","Female","","","false","","","","[463.80000001192093]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","37","242341","0.0-3.0-6.0-1.3","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","38","261624","0.0-3.0-7.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","2476.800000011921","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","39","271737","0.0-3.0-7.0-0.1","spark_pilot_norest","10685","4","7","Female","","","","","","","1830","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","40","275754","0.0-3.0-8.0-0.0","spark_pilot_norest","10685","4","7","Female","","","true","","","","[]","./assets/img/space/6.jpg","[]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","",""
"html-keyboard-response","41","276267","0.0-3.0-8.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","42","282302","0.0-3.0-8.0-0.1","spark_pilot_norest","10685","4","7","Female","","","true","","","","[1357.199999988079]","./assets/img/space/7.jpg","[""ArrowDown""]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","43","282804","0.0-3.0-8.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","44","288834","0.0-3.0-8.0-0.2","spark_pilot_norest","10685","4","7","Female","","","true","","","","[1098.4000000357628]","./assets/img/space/8.jpg","[""ArrowDown""]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","45","289336","0.0-3.0-8.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","46","295365","0.0-3.0-8.0-0.3","spark_pilot_norest","10685","4","7","Female","","","true","","","","[610.3000000119209]","./assets/img/space/9.jpg","[""ArrowUp""]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","false","","","","","",""
"html-keyboard-response","47","295868","0.0-3.0-8.0-1.3","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","48","301890","0.0-3.0-8.0-0.4","spark_pilot_norest","10685","4","7","Female","","","true","","","","[560.6999999880791]","./assets/img/space/10.jpg","[""ArrowDown""]","full practice","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","49","302391","0.0-3.0-8.0-1.4","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","50","314711","0.0-3.0-9.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","2019.6000000238419","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","51","323627","0.0-3.0-9.0-0.1","spark_pilot_norest","10685","4","7","Female","","","","","","","1766.0999999642372","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","52","327642","0.0-3.0-10.0-0.0","spark_pilot_norest","10685","4","7","Female","","","false","","","","[925.6999999880791]","./assets/img/space/catch/0.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","53","328147","0.0-3.0-10.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","54","332167","0.0-3.0-10.0-0.1","spark_pilot_norest","10685","4","7","Female","","","false","","","","[466.60000002384186]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","55","332669","0.0-3.0-10.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","56","336683","0.0-3.0-10.0-0.2","spark_pilot_norest","10685","4","7","Female","","","false","","","","[675.3000000119209]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","57","337192","0.0-3.0-10.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","58","344601","0.0-3.0-11.0-0.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","2150","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","59","350168","0.0-3.0-11.0-0.0-0.1","spark_pilot_norest","10685","4","7","Female","","","","","","","2387.400000035763","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","368751","0.0-3.0-11.0-1.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","3829.899999976158","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","61","374781","0.0-3.0-11.0-2.0-0.0","spark_pilot_norest","10685","4","7","Female","","","true","","","","[1491.699999988079]","./assets/img/space/11.jpg","[""ArrowDown""]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","62","375283","0.0-3.0-11.0-2.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","63","381313","0.0-3.0-11.0-2.0-0.1","spark_pilot_norest","10685","4","7","Female","","","true","","","","[579.8000000119209]","./assets/img/space/12.jpg","[""ArrowDown""]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","64","381817","0.0-3.0-11.0-2.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","65","385831","0.0-3.0-11.0-2.0-0.2","spark_pilot_norest","10685","4","7","Female","","","true","","","","[]","./assets/img/space/13.jpg","[]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","","false","","","","","",""
"html-keyboard-response","66","386343","0.0-3.0-11.0-2.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","67","392363","0.0-3.0-11.0-2.0-0.3","spark_pilot_norest","10685","4","7","Female","","","false","","","","[757.3000000119209,1801.5]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","68","392867","0.0-3.0-11.0-2.0-1.3","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","69","398885","0.0-3.0-11.0-2.0-0.4","spark_pilot_norest","10685","4","7","Female","","","false","","","","[814.6999999880791,529.4000000357628]","./assets/img/space/11.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","70","399387","0.0-3.0-11.0-2.0-1.4","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","71","405394","0.0-3.0-11.0-2.0-0.5","spark_pilot_norest","10685","4","7","Female","","","false","","","","[429,220]","./assets/img/space/12.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","72","405895","0.0-3.0-11.0-2.0-1.5","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","73","411910","0.0-3.0-11.0-2.0-0.6","spark_pilot_norest","10685","4","7","Female","","","false","","","","[1249.1000000238419,751.5]","./assets/img/space/13.jpg","[""ArrowDown"",""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","false","","","","","",""
"html-keyboard-response","74","412412","0.0-3.0-11.0-2.0-1.6","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","75","418423","0.0-3.0-11.0-2.0-0.7","spark_pilot_norest","10685","4","7","Female","","","false","","","","[1640.199999988079,847.3999999761581]","./assets/img/space/14.jpg","[""ArrowDown"",""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowRight","false","","","","","",""
"html-keyboard-response","76","418924","0.0-3.0-11.0-2.0-1.7","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","77","422931","0.0-3.0-11.0-2.0-0.8","spark_pilot_norest","10685","4","7","Female","","","false","","","","[578.1999999880791]","./assets/img/space/catch/3.jpg","[""ArrowDown""]","practice block","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","true","","","","","",""
"html-keyboard-response","78","423434","0.0-3.0-11.0-2.0-1.8","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","79","440072","0.0-3.0-11.0-3.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","3422.5","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","80","444081","0.0-3.0-11.0-4.0-0.0","spark_pilot_norest","10685","4","7","Female","","","false","","","","[1391.9000000357628]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","81","444584","0.0-3.0-11.0-4.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","82","448600","0.0-3.0-11.0-4.0-0.1","spark_pilot_norest","10685","4","7","Female","","","false","","","","[464.0999999642372]","./assets/img/space/animals/cat.jpg","[""ArrowLeft""]","practice block","space","3","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp,ArrowLeft","","","","","","",""
"html-keyboard-response","83","449102","0.0-3.0-11.0-4.0-1.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","84","453115","0.0-3.0-11.0-4.0-0.2","spark_pilot_norest","10685","4","7","Female","","","false","","","","[499.80000001192093]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","85","453618","0.0-3.0-11.0-4.0-1.2","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","86","457645","0.0-3.0-11.0-4.0-0.3","spark_pilot_norest","10685","4","7","Female","","","false","","","","[176]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","87","458148","0.0-3.0-11.0-4.0-1.3","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","88","466286","0.0-3.0-11.0-5.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","89","482314","0.0-3.0-11.0-5.0-0.1","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","90","483327","0.0-3.0-11.0-6.0-0.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","91","484344","0.0-3.0-11.0-6.0-1.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","92","485358","0.0-3.0-11.0-6.0-2.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","93","486362","0.0-3.0-11.0-6.0-3.0","spark_pilot_norest","10685","4","7","Female","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","94","487212","0.0-3.0-11.0-7.0","spark_pilot_norest","10685","4","7","Female","","","false","","","","[847.8999999761581]","./assets/img/space/15.jpg","[""ArrowDown""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
