"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","condition","order","trial_num","key_press","ground_truth","bonus"
"learning-instructions","10","161291","0.0-4.0-1.0-0.4","spark_pilot_norest","8718","1","21","Female","","","","","","","","708","<p> On every turn, you will see a picture of the place that you are in, but the specific image may be different each time. </p>
            <p> For example, both of these images mean you are in outer space. </p>
            <img src='./assets/img/instructions/outerspace.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","11","172195","0.0-4.0-1.0-0.5","spark_pilot_norest","8718","1","21","Female","","","","","","","","3094.000000000029","<p> You need to decide which direction to travel in. </p>
            <p> You can choose between going <b>up or down</b> by using the arrow keys. </p>
            <img src='./assets/img/instructions/updown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","12","183526","0.0-4.0-1.0-0.6","spark_pilot_norest","8718","1","21","Female","","","","","","","","2543","<p> You will have <b>2 seconds</b> to make your choice. </p>
            <p> If you do not make a choice within 2 seconds, you will not find an animal or earn treasure. </p>
            <img src='./assets/img/instructions/2seconds.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","13","191701","0.0-4.0-1.0-0.7","spark_pilot_norest","8718","1","21","Female","","","","","","","","1158.000000000029","<p> Let’s try practicing that now! </p>
            <p> When you see a picture of the place you are in, press the <b>up</b> key to travel up. </p>
            <img src='./assets/img/instructions/pressUp.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","14","195727","0.0-4.0-2.0-0.0","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[1350]","./assets/img/space/0.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","15","196231","0.0-4.0-2.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","16","200234","0.0-4.0-2.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[490]","./assets/img/space/1.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","17","200737","0.0-4.0-2.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","18","204743","0.0-4.0-2.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[302]","./assets/img/space/2.jpg","[""ArrowUp""]","first stage practice","space","0","null","null","ArrowUp","false","","","","","",""
"html-keyboard-response","19","205245","0.0-4.0-2.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","20","210621","0.0-4.0-3.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","692","<p> Great job! Now try pressing the <b>down</b> key to travel down. </p>
            <img src='./assets/img/instructions/pressDown.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","21","214625","0.0-4.0-4.0-0.0","spark_pilot_norest","8718","1","21","Female","","true","","","","","","[]","./assets/img/space/3.jpg","[]","first stage practice","space","-5","null","null","","false","","","","","",""
"html-keyboard-response","22","215126","0.0-4.0-4.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","23","219131","0.0-4.0-4.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[729.9999999999709]","./assets/img/space/4.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","24","219633","0.0-4.0-4.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","25","223638","0.0-4.0-4.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[1282]","./assets/img/space/5.jpg","[""ArrowDown""]","first stage practice","space","0","null","null","ArrowDown","false","","","","","",""
"html-keyboard-response","26","224139","0.0-4.0-4.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","27","244202","0.0-4.0-5.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","10235.00000000003","<p> The animals don’t move, so the animal in the upper part of a place will stay in the upper part of a place, and the animal in the lower part of a place will stay in the lower part of a place. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","28","253735","0.0-4.0-5.0-0.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","420","<p> Each animal has two treasure chests for you to choose from. </p>
            <p> The amount of treasure in each chest can range from <b> 0 to 40 pieces.</b></p>","","instructions","","","","","","","","","","","",""
"learning-instructions","29","265441","0.0-4.0-5.0-0.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","524","<p> You should decide which chest to search for treasure by using the <b>left</b> and <b>right</b> arrow keys. </p>
            <p><b> Pay attention to which animal is on the screen, as the animals have different treasure chests. </b></p>
            <img src='./assets/img/instructions/leftright.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","30","274080","0.0-4.0-5.0-0.3","spark_pilot_norest","8718","1","21","Female","","","","","","","","2290","<p> Let’s try practicing that now. </p>
            <p> When you see an animal, choose which chest to search for treasure. </p>
            <img src='./assets/img/instructions/chooseChest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"revaluation","31","278086","0.0-4.0-6.0-0.0","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[1677]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","32","278588","0.0-4.0-6.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","33","282593","0.0-4.0-6.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[130.0000000000582]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","34","283094","0.0-4.0-6.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","35","287099","0.0-4.0-6.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[166.9999999999418]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","second stage practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","36","287602","0.0-4.0-6.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","37","291606","0.0-4.0-6.0-0.3","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[219.0000000000582]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","second stage practice","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","38","292108","0.0-4.0-6.0-1.3","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","39","309500","0.0-4.0-7.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","603","<p> Great job. Now let’s try putting it together. </p>
            <p> On each turn, you will first see a picture to remind you of the place you are in, and you need to choose whether to go up or down. </p>
            <p> Then you will see an animal and choose which of its chests to search for treasure. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","40","318657","0.0-4.0-7.0-0.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","917","<p> When you choose whether to go up or down, try to go to the animal with the chest with the most treasure. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","41","324662","0.0-4.0-8.0-0.0","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[652,827]","./assets/img/space/6.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","42","325165","0.0-4.0-8.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","43","331171","0.0-4.0-8.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[204,79]","./assets/img/space/7.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","44","331673","0.0-4.0-8.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","45","337677","0.0-4.0-8.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[232,244]","./assets/img/space/8.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","46","338179","0.0-4.0-8.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","47","344184","0.0-4.0-8.0-0.3","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[55,489]","./assets/img/space/9.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","48","344687","0.0-4.0-8.0-1.3","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","49","350694","0.0-4.0-8.0-0.4","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[57,1063]","./assets/img/space/10.jpg","[""ArrowUp"",""ArrowRight""]","full practice","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","50","351196","0.0-4.0-8.0-1.4","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","51","367626","0.0-4.0-9.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","6132","<p> One last thing: sometimes, you will see a robber. The robber can be anywhere in the picture. </p>
            <p> If you do not stop them, you will lose treasure. </p>
            <img src='./assets/img/instructions/robber.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","",""
"learning-instructions","52","375948","0.0-4.0-9.0-0.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","1172","<p> If you see the robber, you should <b>press the space bar</b> rather than using the arrow keys. </p>
            <p> Try practicing that now! </p>","","instructions","","","","","","","","","","","",""
"revaluation","53","379952","0.0-4.0-10.0-0.0","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[1214]","./assets/img/space/catch/0.jpg","[""ArrowDown""]","catch practice","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","true","","","","","",""
"html-keyboard-response","54","380454","0.0-4.0-10.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","55","384460","0.0-4.0-10.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[842]","./assets/img/space/catch/1.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","56","384962","0.0-4.0-10.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","57","388966","0.0-4.0-10.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[992]","./assets/img/space/catch/2.jpg","[""spaceBar""]","catch practice","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","spaceBar","true","","","","","",""
"html-keyboard-response","58","389468","0.0-4.0-10.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","59","395504","0.0-4.0-11.0-0.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","806","<p> Now, you will practice a shortened version of the game to get a sense of how it all fits together. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","60","400625","0.0-4.0-11.0-0.0-0.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","1944.9999999999418","<p>This time you are searching for treasure in outer space.</p>","","instructions","","","","","","","","","","","",""
"learning-instructions","61","416087","0.0-4.0-11.0-1.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","675","<p> Remember, when you see a picture of the place, use the up and down keys to <b>find an animal</b>.</p>
            <p> When you encounter an animal, you should use the left and right keys to <b>select a treasure chest</b>.</p>
            <p> Don't forget to look out for the robber! </p>","","instructions","","","","","","","","","","","",""
"revaluation","62","422093","0.0-4.0-11.0-2.0-0.0","spark_pilot_norest","8718","1","21","Female","","true","","","","","","[1681]","./assets/img/space/11.jpg","[""ArrowDown""]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown","false","","","","","",""
"html-keyboard-response","63","422595","0.0-4.0-11.0-2.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","64","428601","0.0-4.0-11.0-2.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[238,318.0000000000582]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","65","429104","0.0-4.0-11.0-2.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","66","435110","0.0-4.0-11.0-2.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[455.9999999999418,512]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","67","435612","0.0-4.0-11.0-2.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","68","441619","0.0-4.0-11.0-2.0-0.3","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[657,356]","./assets/img/space/14.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","69","442121","0.0-4.0-11.0-2.0-1.3","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","70","448127","0.0-4.0-11.0-2.0-0.4","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[455,1035.0000000000582]","./assets/img/space/11.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","71","448629","0.0-4.0-11.0-2.0-1.4","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","72","454635","0.0-4.0-11.0-2.0-0.5","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[884.9999999999418,741]","./assets/img/space/12.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","73","455136","0.0-4.0-11.0-2.0-1.5","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","74","461141","0.0-4.0-11.0-2.0-0.6","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[130.0000000000582,554]","./assets/img/space/13.jpg","[""ArrowUp"",""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","false","","","","","",""
"html-keyboard-response","75","461644","0.0-4.0-11.0-2.0-1.6","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","76","467649","0.0-4.0-11.0-2.0-0.7","spark_pilot_norest","8718","1","21","Female","","true","","","","","","[343]","./assets/img/space/14.jpg","[""ArrowUp""]","practice block","space","-5","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","false","","","","","",""
"html-keyboard-response","77","468152","0.0-4.0-11.0-2.0-1.7","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","78","472155","0.0-4.0-11.0-2.0-0.8","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[315]","./assets/img/space/catch/3.jpg","[""ArrowUp""]","practice block","space","-10","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowUp","true","","","","","",""
"html-keyboard-response","79","472657","0.0-4.0-11.0-2.0-1.8","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","80","490037","0.0-4.0-11.0-3.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","4448","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","",""
"revaluation","81","494045","0.0-4.0-11.0-4.0-0.0","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[1171.9999999999418]","./assets/img/space/animals/rabbit.jpg","[""ArrowRight""]","practice block","space","23","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowDown,ArrowRight","","","","","","",""
"html-keyboard-response","82","494547","0.0-4.0-11.0-4.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","83","498551","0.0-4.0-11.0-4.0-0.1","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[334]","./assets/img/space/animals/rabbit.jpg","[""ArrowLeft""]","practice block","space","15","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","false","ArrowDown,ArrowLeft","","","","","","",""
"html-keyboard-response","84","499053","0.0-4.0-11.0-4.0-1.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","85","503057","0.0-4.0-11.0-4.0-0.2","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[225.0000000000582]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","86","503558","0.0-4.0-11.0-4.0-1.2","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"revaluation","87","507563","0.0-4.0-11.0-4.0-0.3","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[502]","./assets/img/space/animals/cat.jpg","[""ArrowRight""]","practice block","space","36","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp,ArrowRight","","","","","","",""
"html-keyboard-response","88","508065","0.0-4.0-11.0-4.0-1.3","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"learning-instructions","89","516181","0.0-4.0-11.0-5.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","",""
"learning-instructions","90","532194","0.0-4.0-11.0-5.0-0.1","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","",""
"html-keyboard-response","91","533195","0.0-4.0-11.0-6.0-0.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","92","534196","0.0-4.0-11.0-6.0-1.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","93","535198","0.0-4.0-11.0-6.0-2.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","",""
"html-keyboard-response","94","536199","0.0-4.0-11.0-6.0-3.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","",""
"revaluation","95","536930","0.0-4.0-11.0-7.0","spark_pilot_norest","8718","1","21","Female","","false","","","","","","[728]","./assets/img/space/15.jpg","[""ArrowUp""]","practice block","space","0","{""ArrowUp,ArrowLeft"":3,""ArrowUp,ArrowRight"":36,""ArrowDown,ArrowLeft"":15,""ArrowDown,ArrowRight"":23}","true","ArrowUp","false","","","","","",""
"html-keyboard-response","96","537432","0.0-4.0-11.0-8.0","spark_pilot_norest","8718","1","21","Female","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
